Cultivar,Culture,Location,Pflanzen/Parzelle,mean_Knollenmasse_kgFW,median_Knollenmasse_kgFW,cv_Knollenmasse_kgFW,mean_Staerkegehalt_g/kg,median_Staerkegehalt_g/kg,cv_Staerkegehalt_g/kg,mean_Staerkeertrag_g/plant,median_Staerkeertrag_g/plant,cv_Staerkeertrag_g/plant,mean_Staerkeertrag_kg/ha,median_Staerkeertrag_kg/ha,cv_Staerkeertrag_kg/ha,Dev_Staerkeertrag_median_plant,Dev_Staerkeertrag_median_ha
2864,56884,5539,20,31.25,31.25,0.104,201.5,201.5,0.0570719602978,312.975,312.975,0.0472082434699,13910.0,13910.0,0.0472082434699,-18.5875,-826.111111111
2865,56876,5545,20,24.6,24.6,0.010162601626,224.5,224.5,0.0334075723831,276.22875,276.22875,0.0435553866134,11160.7575758,11160.7575758,0.0435553866134,29.85875,1206.41414141
2865,56877,5519,31,43.275,43.275,0.0664355863663,255.561469867,255.561469867,0.00831367536195,356.952612642,356.952612642,0.0747079987152,14422.3277835,14422.3277835,0.0747079987152,-37.6621951346,-1521.70485392
2865,56878,5544,20,34.65,34.65,0.001443001443,249.5,249.5,0.0180360721443,432.2475,432.2475,0.0165935025651,17464.5454545,17464.5454545,0.0165935025651,-95.2025,-3846.56565657
2865,56879,5541,12,12.6,12.6,0.0714285714286,232.5,232.5,0.0150537634409,244.3875,244.3875,0.0863894429952,10861.6666667,10861.6666667,0.0863894429952,-0.308333333333,-13.7037037037
2865,56880,5546,20,26.05,26.05,0.00191938579655,257.0,257.0,0.011673151751,334.735,334.735,0.0097539844952,11157.8333333,11157.8333333,0.0097539844952,-62.995,-2099.83333333
2865,56881,5540,16,15.9,15.9,0.0503144654088,228.0,228.0,0.00438596491228,226.525,226.525,0.0459386381194,10067.7777778,10067.7777778,0.0459386381194,46.559375,2069.30555556
2865,56882,5542,20,19.3,19.3,0.0777202072539,260.5,260.5,0.0249520153551,250.895,250.895,0.0528707228123,11150.8888889,11150.8888889,0.0528707228123,-9.76,-433.777777778
2865,56883,5543,16,8.75,8.75,0.2,213.0,213.0,0.0328638497653,115.71875,115.71875,0.168241965974,4675.50505051,4675.50505051,0.168241965974,87.825,3548.48484848
2865,56884,5539,20,26.25,26.25,0.0971428571429,230.5,230.5,0.0151843817787,302.9775,302.9775,0.112161794193,13465.6666667,13465.6666667,0.112161794193,-8.59,-381.777777778
2866,56876,5545,20,37.675,37.675,0.0325149303251,208.5,208.5,0.0503597122302,392.11875,392.11875,0.0178740496342,15843.1818182,15843.1818182,0.0178740496342,-86.03125,-3476.01010101
2866,56877,5519,31,51.675,51.675,0.0788582486696,207.567890793,207.567890793,0.0085257690616,346.234909226,346.234909226,0.0873253065509,13989.2892617,13989.2892617,0.0873253065509,-26.944491718,-1088.66633204
2866,56878,5544,20,41.05,41.05,0.0109622411693,215.5,215.5,0.0487238979118,442.55,442.55,0.059654276353,17880.8080808,17880.8080808,0.059654276353,-105.505,-4262.82828283
2866,56879,5541,12,14.8,14.8,0.0202702702703,212.0,212.0,0.0235849056604,261.341666667,261.341666667,0.00331622078378,11615.1851852,11615.1851852,0.00331622078378,-17.2625,-767.222222222
2866,56880,5546,20,34.375,34.375,0.0647272727273,184.5,184.5,0.19783197832,313.04875,313.04875,0.134831236349,10434.9583333,10434.9583333,0.134831236349,-41.30875,-1376.95833333
2866,56881,5540,16,23.85,23.85,0.119496855346,231.0,231.0,0.0,344.334375,344.334375,0.119496855346,15303.75,15303.75,0.119496855346,-71.25,-3166.66666667
2866,56882,5542,20,23.45,23.45,0.044776119403,232.0,232.0,0.00431034482759,271.9675,271.9675,0.0404735859983,12087.4444444,12087.4444444,0.0404735859983,-30.8325,-1370.33333333
2866,56883,5543,16,19.7,19.7,0.0203045685279,201.5,201.5,0.0272952853598,247.959375,247.959375,0.00699459336837,10018.5606061,10018.5606061,0.00699459336837,-44.415625,-1794.57070707
2866,56884,5539,20,32.85,32.85,0.0289193302892,213.5,213.5,0.00234192037471,350.6975,350.6975,0.0312591335838,15586.5555556,15586.5555556,0.0312591335838,-56.31,-2502.66666667
2867,56876,5545,20,26.35,26.35,0.0607210626186,199.5,199.5,0.00250626566416,262.88125,262.88125,0.0632177076151,10621.4646465,10621.4646465,0.0632177076151,43.20625,1745.70707071
2867,56877,5519,31,44.525,44.525,0.042111173498,217.529724254,217.529724254,0.0136049754655,312.256836617,312.256836617,0.028522539208,12616.4378431,12616.4378431,0.028522539208,7.03358089074,284.185086495
2867,56878,5544,20,26.8,26.8,0.0335820895522,233.5,233.5,0.0364025695931,313.2725,313.2725,0.069899209155,12657.4747475,12657.4747475,0.069899209155,23.7725,960.505050505
2867,56879,5541,12,11.85,11.85,0.0126582278481,206.0,206.0,0.00485436893204,203.4375,203.4375,0.0175115207373,9041.66666667,9041.66666667,0.0175115207373,40.6416666667,1806.2962963
2867,56880,5546,20,26.375,26.375,0.000947867298578,228.0,228.0,0.0657894736842,300.69375,300.69375,0.0667331795224,10023.125,10023.125,0.0667331795224,-28.95375,-965.125
2867,56881,5540,16,19.85,19.85,0.088161209068,224.0,224.0,0.0669642857143,279.540625,279.540625,0.154215062659,12424.0277778,12424.0277778,0.154215062659,-6.45625,-286.944444444
2867,56882,5542,20,20.5,20.5,0.0243902439024,237.5,237.5,0.00210526315789,243.425,243.425,0.0222861250899,10818.8888889,10818.8888889,0.0222861250899,-2.29,-101.777777778
2867,56883,5543,16,19.3,19.3,0.155440414508,219.0,219.0,0.0319634703196,262.85625,262.85625,0.124093492165,10620.4545455,10620.4545455,0.124093492165,-59.3125,-2396.46464646
2867,56884,5539,20,24.25,24.25,0.0515463917526,228.0,228.0,0.00877192982456,276.325,276.325,0.0427938116349,12281.1111111,12281.1111111,0.0427938116349,18.0625,802.777777778
2868,56876,5545,20,25.35,25.35,0.0276134122288,194.5,194.5,0.0231362467866,246.68625,246.68625,0.0507172572448,9967.12121212,9967.12121212,0.0507172572448,59.40125,2400.05050505
2868,56877,5519,31,46.6,46.6,0.0364806866953,203.537042354,203.537042354,0.0349424020868,306.352151552,306.352151552,0.0713321600496,12377.8647092,12377.8647092,0.0713321600496,12.9382659557,522.758220433
2868,56878,5544,20,33.0,33.0,0.0515151515152,221.0,221.0,0.027149321267,364.14,364.14,0.0243999560609,14712.7272727,14712.7272727,0.0243999560609,-27.095,-1094.74747475
2868,56879,5541,12,13.75,13.75,0.0181818181818,190.5,190.5,0.0393700787402,218.4375,218.4375,0.0575107296137,9708.33333333,9708.33333333,0.0575107296137,25.6416666667,1139.62962963
2868,56880,5546,20,26.875,26.875,0.0604651162791,214.0,214.0,0.0373831775701,286.9125,286.9125,0.0231342308195,9563.75,9563.75,0.0231342308195,-15.1725,-505.75
2868,56881,5540,16,23.35,23.35,0.00214132762313,220.0,220.0,0.0272727272727,321.04375,321.04375,0.0251328674051,14268.6111111,14268.6111111,0.0251328674051,-47.959375,-2131.52777778
2868,56882,5542,20,21.7,21.7,0.00460829493088,220.5,220.5,0.015873015873,239.225,239.225,0.011265544989,10632.2222222,10632.2222222,0.011265544989,1.91,84.8888888889
2868,56883,5543,16,11.75,11.75,0.0808510638298,180.0,180.0,0.138888888889,133.671875,133.671875,0.217299824664,5400.88383838,5400.88383838,0.217299824664,69.871875,2823.10606061
2868,56884,5539,20,27.3,27.3,0.047619047619,221.5,221.5,0.020316027088,302.055,302.055,0.0273294598666,13424.6666667,13424.6666667,0.0273294598666,-7.6675,-340.777777778
2869,56876,5545,20,34.475,34.475,0.0369833212473,195.5,195.5,0.00255754475703,337.025,337.025,0.0395371263259,13617.1717172,13617.1717172,0.0395371263259,-30.9375,-1250.0
2869,56877,5519,31,55.35,55.35,0.103884372177,218.162850664,218.162850664,0.0534557453595,387.363127482,387.363127482,0.0507102317154,15651.0354538,15651.0354538,0.0507102317154,-68.0727099744,-2750.41252422
2869,56878,5544,20,36.75,36.75,0.00680272108844,200.0,200.0,0.005,367.4875,367.4875,0.00180278240756,14847.979798,14847.979798,0.00180278240756,-30.4425,-1230.0
2869,56879,5541,12,14.75,14.75,0.118644067797,222.5,222.5,0.038202247191,272.25,272.25,0.0808080808081,12100.0,12100.0,0.0808080808081,-28.1708333333,-1252.03703704
2869,56880,5546,20,36.825,36.825,0.00475220638153,171.5,171.5,0.067055393586,315.67375,315.67375,0.0623230471333,10522.4583333,10522.4583333,0.0623230471333,-43.93375,-1464.45833333
2869,56881,5540,16,21.5,21.5,0.0837209302326,185.0,185.0,0.0,248.59375,248.59375,0.0837209302326,11048.6111111,11048.6111111,0.0837209302326,24.490625,1088.47222222
2869,56882,5542,20,23.9,23.9,0.0292887029289,228.5,228.5,0.019693654267,272.9,272.9,0.00960058629535,12128.8888889,12128.8888889,0.00960058629535,-31.765,-1411.77777778
2869,56883,5543,16,19.2,19.2,0.09375,191.0,191.0,0.0157068062827,229.5375,229.5375,0.109295866688,9274.24242424,9274.24242424,0.109295866688,-25.99375,-1050.25252525
2869,56884,5539,20,33.8,33.8,0.0325443786982,199.0,199.0,0.0100502512563,336.42,336.42,0.0425807026931,14952.0,14952.0,0.0425807026931,-42.0325,-1868.11111111
2870,56876,5545,20,27.025,27.025,0.0286771507863,221.5,221.5,0.038374717833,298.9725,298.9725,0.00970825075885,12079.6969697,12079.6969697,0.00970825075885,7.115,287.474747475
2870,56877,5519,31,44.35,44.35,0.0304396843292,220.689755072,220.689755072,0.00160993774217,315.744202841,315.744202841,0.0320480515247,12757.3415289,12757.3415289,0.0320480515247,3.5462146666,143.281400671
2870,56878,5544,20,19.95,19.95,0.142857142857,230.5,230.5,0.0151843817787,230.4225,230.4225,0.157699443414,9310.0,9310.0,0.157699443414,106.6225,4307.97979798
2870,56879,5541,12,13.65,13.65,0.120879120879,226.5,226.5,0.00662251655629,257.4375,257.4375,0.114348142753,11441.6666667,11441.6666667,0.114348142753,-13.3583333333,-593.703703704
2870,56880,5546,20,23.95,23.95,0.0688935281837,215.5,215.5,0.0116009280742,257.855,257.855,0.0573384266351,8595.16666667,8595.16666667,0.0573384266351,13.885,462.833333333
2870,56881,5540,16,16.2,16.2,0.0679012345679,213.5,213.5,0.0257611241218,216.546875,216.546875,0.0934988094379,9624.30555556,9624.30555556,0.0934988094379,56.5375,2512.77777778
2870,56882,5542,20,20.6,20.6,0.0291262135922,237.0,237.0,0.0506329113924,243.75,243.75,0.0215384615385,10833.3333333,10833.3333333,0.0215384615385,-2.615,-116.222222222
2870,56883,5543,16,13.55,13.55,0.261992619926,196.5,196.5,0.10941475827,171.18125,171.18125,0.361057358794,6916.41414141,6916.41414141,0.361057358794,32.3625,1307.57575758
2870,56884,5539,20,23.7,23.7,0.0928270042194,216.5,216.5,0.0300230946882,257.2675,257.2675,0.122508672879,11434.1111111,11434.1111111,0.122508672879,37.12,1649.77777778
2871,56876,5545,20,27.4,27.4,0.0547445255474,163.5,163.5,0.00917431192661,224.1075,224.1075,0.0638867507781,9054.84848485,9054.84848485,0.0638867507781,81.98,3312.32323232
2871,56877,5519,31,48.15,48.15,0.0259605399792,166.33879799,166.33879799,0.00864033649616,258.4196662,258.4196662,0.0345931169694,10441.1986343,10441.1986343,0.0345931169694,60.8707513077,2459.42429526
2871,56878,5544,20,28.0,28.0,0.05,180.5,180.5,0.0193905817175,252.945,252.945,0.0693233706932,10220.0,10220.0,0.0693233706932,84.1,3397.97979798
2871,56879,5541,12,11.9,11.9,0.0924369747899,188.5,188.5,0.0132625994695,187.158333333,187.158333333,0.105570150051,8318.14814815,8318.14814815,0.105570150051,56.9208333333,2529.81481481
2871,56880,5546,20,20.275,20.275,0.0875462392109,164.5,164.5,0.0820668693009,165.56375,165.56375,0.00551902212894,5518.79166667,5518.79166667,0.00551902212894,106.17625,3539.20833333
2871,56881,5540,16,19.95,19.95,0.00250626566416,197.5,197.5,0.0632911392405,246.296875,246.296875,0.0657869694855,10946.5277778,10946.5277778,0.0657869694855,26.7875,1190.55555556
2871,56882,5542,20,21.2,21.2,0.0,193.0,193.0,0.0155440414508,204.58,204.58,0.0155440414508,9092.44444444,9092.44444444,0.0155440414508,36.555,1624.66666667
2871,56883,5543,16,16.55,16.55,0.0634441087613,154.5,154.5,0.0355987055016,160.171875,160.171875,0.0988196273534,6471.59090909,6471.59090909,0.0988196273534,43.371875,1752.3989899
2871,56884,5539,20,26.75,26.75,0.0205607476636,186.0,186.0,0.0430107526882,248.555,248.555,0.0224698758826,11046.8888889,11046.8888889,0.0224698758826,45.8325,2037.0
2872,56876,5545,20,24.8,24.8,0.0161290322581,205.0,205.0,0.0292682926829,254.08,254.08,0.013145465995,10265.8585859,10265.8585859,0.013145465995,52.0075,2101.31313131
2872,56877,5519,31,36.2,36.2,0.0276243093923,194.156842751,194.156842751,0.00929860333233,226.666849036,226.666849036,0.0183304145476,9158.25652671,9158.25652671,0.0183304145476,92.6235684716,3742.36640289
2872,56878,5544,20,24.05,24.05,0.130977130977,188.5,188.5,0.0397877984085,227.8525,227.8525,0.169879637046,9206.16161616,9206.16161616,0.169879637046,109.1925,4411.81818182
2872,56879,5541,12,11.0,11.0,0.0181818181818,196.5,196.5,0.00763358778626,180.15,180.15,0.0258118234804,8006.66666667,8006.66666667,0.0258118234804,63.9291666667,2841.2962963
2872,56880,5546,20,20.25,20.25,0.0271604938272,193.5,193.5,0.00258397932817,195.905,195.905,0.0245782394528,6530.16666667,6530.16666667,0.0245782394528,75.835,2527.83333333
2872,56881,5540,16,17.6,17.6,0.0113636363636,196.0,196.0,0.0102040816327,215.575,215.575,0.00115968920329,9581.11111111,9581.11111111,0.00115968920329,57.509375,2555.97222222
2872,56882,5542,20,20.1,20.1,0.0646766169154,196.5,196.5,0.027989821883,197.125,197.125,0.0367533291059,8761.11111111,8761.11111111,0.0367533291059,44.01,1956.0
2872,56883,5543,16,15.7,15.7,0.197452229299,178.5,178.5,0.0868347338936,178.15625,178.15625,0.279494825469,7198.23232323,7198.23232323,0.279494825469,25.3875,1025.75757576
2872,56884,5539,20,24.3,24.3,0.0534979423868,192.0,192.0,0.03125,232.89,232.89,0.022285199021,10350.6666667,10350.6666667,0.022285199021,61.4975,2733.22222222
2873,56876,5545,20,24.375,24.375,0.0789743589744,181.5,181.5,0.00275482093664,221.155,221.155,0.0762361239854,8935.55555556,8935.55555556,0.0762361239854,84.9325,3431.61616162
2873,56877,5519,31,35.225,35.225,0.056068133428,173.478220716,173.478220716,0.00720777622311,197.201285461,197.201285461,0.0632503485054,7967.72870549,7967.72870549,0.0632503485054,122.089132047,4932.89422412
2873,56878,5544,20,23.95,23.95,0.0187891440501,184.5,184.5,0.0189701897019,220.86,220.86,0.00018111020556,8923.63636364,8923.63636364,0.00018111020556,116.185,4694.34343434
2873,56879,5541,12,11.75,11.75,0.063829787234,204.0,204.0,0.0147058823529,199.5625,199.5625,0.0491700595052,8869.44444444,8869.44444444,0.0491700595052,44.5166666667,1978.51851852
2873,56880,5546,20,20.85,20.85,0.083932853717,184.5,184.5,0.00271002710027,192.385,192.385,0.0866231774827,6412.83333333,6412.83333333,0.0866231774827,79.355,2645.16666667
2873,56881,5540,16,14.9,14.9,0.127516778523,182.5,182.5,0.013698630137,170.25,170.25,0.140969162996,7566.66666667,7566.66666667,0.140969162996,102.834375,4570.41666667
2873,56882,5542,20,18.8,18.8,0.031914893617,197.5,197.5,0.0227848101266,185.515,185.515,0.00913672748834,8245.11111111,8245.11111111,0.00913672748834,55.62,2472.0
2873,56883,5543,16,14.1,14.1,0.163120567376,160.5,160.5,0.158878504673,145.10625,145.10625,0.313864840419,5862.87878788,5862.87878788,0.313864840419,58.4375,2361.11111111
2873,56884,5539,20,23.85,23.85,0.0901467505241,195.5,195.5,0.0179028132992,233.51,233.51,0.107875465719,10378.2222222,10378.2222222,0.107875465719,60.8775,2705.66666667
2874,56876,5545,20,19.75,19.75,0.182278481013,225.0,225.0,0.0444444444444,223.9875,223.9875,0.224900943133,9050.0,9050.0,0.224900943133,82.1,3317.17171717
2874,56877,5519,31,34.075,34.075,0.059427732942,229.655407615,229.655407615,0.0138882643789,252.644089755,252.644089755,0.0732555360059,10207.8420103,10207.8420103,0.0732555360059,66.6463277533,2692.78091932
2874,56878,5544,20,23.15,23.15,0.0237580993521,221.5,221.5,0.020316027088,256.2625,256.2625,0.00344373445198,10354.040404,10354.040404,0.00344373445198,80.7825,3263.93939394
2874,56879,5541,12,11.55,11.55,0.0995670995671,231.5,231.5,0.00647948164147,222.675,222.675,0.0931477115377,9896.66666667,9896.66666667,0.0931477115377,21.4041666667,951.296296296
2874,56880,5546,20,20.15,20.15,0.00744416873449,226.5,226.5,0.0154525386313,228.225,228.225,0.0228940738306,7607.5,7607.5,0.0228940738306,43.515,1450.5
2874,56881,5540,16,16.85,16.85,0.0623145400593,232.5,232.5,0.0193548387097,245.146875,245.146875,0.0815709969789,10895.4166667,10895.4166667,0.0815709969789,27.9375,1241.66666667
2874,56882,5542,20,19.2,19.2,0.0104166666667,237.0,237.0,0.0675105485232,227.36,227.36,0.0571340605208,10104.8888889,10104.8888889,0.0571340605208,13.775,612.222222222
2874,56883,5543,16,13.55,13.55,0.0627306273063,202.5,202.5,0.130864197531,172.9,172.9,0.192018507808,6985.85858586,6985.85858586,0.192018507808,30.64375,1238.13131313
2874,56884,5539,20,24.75,24.75,0.0222222222222,227.0,227.0,0.0,280.9125,280.9125,0.0222222222222,12485.0,12485.0,0.0222222222222,13.475,598.888888889
2875,56876,5545,20,28.05,28.05,0.0196078431373,204.5,204.5,0.00733496332518,286.8525,286.8525,0.0269389320295,11590.0,11590.0,0.0269389320295,19.235,777.171717172
2875,56877,5519,31,49.775,49.775,0.139126067303,205.889687508,205.889687508,0.0270252025872,331.828753339,331.828753339,0.165528896113,13407.2223571,13407.2223571,0.165528896113,-12.5383358311,-506.599427519
2875,56878,5544,20,24.85,24.85,0.0261569416499,223.5,223.5,0.0380313199105,277.975,277.975,0.0641244716251,11231.3131313,11231.3131313,0.0641244716251,59.07,2386.66666667
2875,56879,5541,12,14.75,14.75,0.0169491525424,224.5,224.5,0.0289532293987,275.8125,275.8125,0.0120099705416,12258.3333333,12258.3333333,0.0120099705416,-31.7333333333,-1410.37037037
2875,56880,5546,20,34.975,34.975,0.000714796283059,189.5,189.5,0.0712401055409,331.37125,331.37125,0.070528900742,11045.7083333,11045.7083333,0.070528900742,-59.63125,-1987.70833333
2875,56881,5540,16,15.3,15.3,0.104575163399,210.5,210.5,0.0593824228029,202.540625,202.540625,0.162945705337,9001.80555556,9001.80555556,0.162945705337,70.54375,3135.27777778
2875,56882,5542,20,21.8,21.8,0.0137614678899,220.5,220.5,0.0430839002268,240.4875,240.4875,0.056811684599,10688.3333333,10688.3333333,0.056811684599,0.6475,28.7777777778
2875,56883,5543,16,14.45,14.45,0.0173010380623,198.0,198.0,0.0454545454545,178.678125,178.678125,0.0281756650401,7219.31818182,7219.31818182,0.0281756650401,24.865625,1004.67171717
2875,56884,5539,20,31.65,31.65,0.042654028436,208.0,208.0,0.00480769230769,329.0925,329.0925,0.0378540987716,14626.3333333,14626.3333333,0.0378540987716,-34.705,-1542.44444444
2876,56876,5545,20,26.0,26.0,0.0461538461538,175.0,175.0,0.0,227.5,227.5,0.0461538461538,9191.91919192,9191.91919192,0.0461538461538,78.5875,3175.25252525
2876,56877,5519,31,42.75,42.75,0.0877192982456,174.991502217,174.991502217,0.0329024418303,242.015416089,242.015416089,0.120274606021,9778.40065006,9778.40065006,0.120274606021,77.2750014189,3122.22227955
2876,56878,5544,20,26.4,26.4,0.0340909090909,183.5,183.5,0.0626702997275,241.7025,241.7025,0.0286405808794,9765.75757576,9765.75757576,0.0286405808794,95.3425,3852.22222222
2876,56879,5541,12,10.8,10.8,0.111111111111,179.5,179.5,0.00278551532033,161.6,161.6,0.113861386139,7182.22222222,7182.22222222,0.113861386139,82.4791666667,3665.74074074
2876,56880,5546,20,21.125,21.125,0.0508875739645,190.5,190.5,0.0341207349081,200.86625,200.86625,0.016796002315,6695.54166667,6695.54166667,0.016796002315,70.87375,2362.45833333
2876,56881,5540,16,20.25,20.25,0.0716049382716,181.5,181.5,0.00826446280992,229.575,229.575,0.0633779810519,10203.3333333,10203.3333333,0.0633779810519,43.509375,1933.75
2876,56882,5542,20,18.4,18.4,0.0108695652174,181.0,181.0,0.0386740331492,166.45,166.45,0.0278161610093,7397.77777778,7397.77777778,0.0278161610093,74.685,3319.33333333
2876,56883,5543,16,16.95,16.95,0.0855457227139,173.0,173.0,0.0751445086705,182.09375,182.09375,0.0104685086666,7357.32323232,7357.32323232,0.0104685086666,21.45,866.666666667
2876,56884,5539,20,27.0,27.0,0.0148148148148,193.5,193.5,0.0180878552972,261.295,261.295,0.0328938556038,11613.1111111,11613.1111111,0.0328938556038,33.0925,1470.77777778
2877,56876,5545,20,33.125,33.125,0.0475471698113,204.0,204.0,0.0980392156863,336.3,336.3,0.0507285162058,13587.8787879,13587.8787879,0.0507285162058,-30.2125,-1220.70707071
2877,56877,5519,31,62.925,62.925,0.00198649185538,227.571594381,227.571594381,0.00842321296388,461.941360869,461.941360869,0.0104095306403,18664.2974088,18664.2974088,0.0104095306403,-142.650943361,-5763.67447922
2877,56878,5544,20,39.95,39.95,0.00876095118899,228.0,228.0,0.0131578947368,455.3775,455.3775,0.00439745046692,18399.0909091,18399.0909091,0.00439745046692,-118.3325,-4781.11111111
2877,56879,5541,12,16.45,16.45,0.0881458966565,244.0,244.0,0.0245901639344,335.208333333,335.208333333,0.1124922312,14898.1481481,14898.1481481,0.1124922312,-91.1291666667,-4050.18518519
2877,56880,5546,20,27.325,27.325,0.194876486734,225.5,225.5,0.0288248337029,309.82,309.82,0.222451746175,10327.3333333,10327.3333333,0.222451746175,-38.08,-1269.33333333
2877,56881,5540,16,22.55,22.55,0.0110864745011,200.5,200.5,0.0124688279302,282.540625,282.540625,0.00138254454559,12557.3611111,12557.3611111,0.00138254454559,-9.45625,-420.277777778
2877,56882,5542,20,25.8,25.8,0.0077519379845,237.0,237.0,0.0548523206751,305.86,305.86,0.0625776499052,13593.7777778,13593.7777778,0.0625776499052,-64.725,-2876.66666667
2877,56883,5543,16,11.85,11.85,0.324894514768,158.5,158.5,0.0220820189274,116.546875,116.546875,0.305000670331,4708.96464646,4708.96464646,0.305000670331,86.996875,3515.02525253
2877,56884,5539,20,30.3,30.3,0.0924092409241,214.5,214.5,0.025641025641,325.7375,325.7375,0.117771211482,14477.2222222,14477.2222222,0.117771211482,-31.35,-1393.33333333
2878,56876,5545,20,35.025,35.025,0.000713775874375,212.5,212.5,0.04,372.13,372.13,0.03928734582,15035.5555556,15035.5555556,0.03928734582,-66.0425,-2668.38383838
2878,56877,5519,31,54.95,54.95,0.149226569609,206.73533189,206.73533189,0.0266806294965,367.91407366,367.91407366,0.175209609262,14865.2150974,14865.2150974,0.175209609262,-48.6236561524,-1964.59216777
2878,56878,5544,20,34.7,34.7,0.028818443804,202.5,202.5,0.0271604938272,351.6125,351.6125,0.0559351558889,14206.5656566,14206.5656566,0.0559351558889,-14.5675,-588.585858586
2878,56879,5541,12,13.7,13.7,0.0510948905109,199.0,199.0,0.0251256281407,226.9,226.9,0.0260026443367,10084.4444444,10084.4444444,0.0260026443367,17.1791666667,763.518518519
2878,56880,5546,20,26.675,26.675,0.0459231490159,202.0,202.0,0.00990099009901,269.54,269.54,0.0557987682719,8984.66666667,8984.66666667,0.0557987682719,2.2,73.3333333333
2878,56881,5540,16,19.7,19.7,0.0812182741117,196.5,196.5,0.0432569974555,242.790625,242.790625,0.124039488757,10790.6944444,10790.6944444,0.124039488757,30.29375,1346.38888889
2878,56882,5542,20,18.9,18.9,0.0582010582011,229.5,229.5,0.00217864923747,216.905,216.905,0.060372052281,9640.22222222,9640.22222222,0.060372052281,24.23,1076.88888889
2878,56883,5543,16,21.15,21.15,0.0780141843972,201.0,201.0,0.0149253731343,266.00625,266.00625,0.0928314654261,10747.7272727,10747.7272727,0.0928314654261,-62.4625,-2523.73737374
2878,56884,5539,20,28.9,28.9,0.0484429065744,218.0,218.0,0.0,315.01,315.01,0.0484429065744,14000.4444444,14000.4444444,0.0484429065744,-20.6225,-916.555555556
2879,56876,5545,20,30.7,30.7,0.0342019543974,219.0,219.0,0.0182648401826,335.955,335.955,0.0159470762453,13573.9393939,13573.9393939,0.0159470762453,-29.8675,-1206.76767677
2879,56877,5519,31,47.975,47.975,0.0578426263679,211.781846319,211.781846319,0.0212021687012,328.151434764,328.151434764,0.0789479741324,13258.6438288,13258.6438288,0.0789479741324,-8.86101725617,-358.020899239
2879,56878,5544,20,39.35,39.35,0.0520965692503,216.0,216.0,0.0231481481481,425.4925,425.4925,0.0751540861472,17191.6161616,17191.6161616,0.0751540861472,-88.4475,-3573.63636364
2879,56879,5541,12,15.45,15.45,0.0355987055016,211.5,211.5,0.016548463357,272.145833333,272.145833333,0.0190614713312,12095.3703704,12095.3703704,0.0190614713312,-28.0666666667,-1247.40740741
2879,56880,5546,20,28.8,28.8,0.0208333333333,206.0,206.0,0.0,296.64,296.64,0.0208333333333,9888.0,9888.0,0.0208333333333,-24.9,-830.0
2879,56881,5540,16,24.65,24.65,0.0344827586207,198.5,198.5,0.00251889168766,305.840625,305.840625,0.0369984366858,13592.9166667,13592.9166667,0.0369984366858,-32.75625,-1455.83333333
2879,56882,5542,20,22.2,22.2,0.036036036036,237.0,237.0,0.0,263.07,263.07,0.036036036036,11692.0,11692.0,0.036036036036,-21.935,-974.888888889
2879,56883,5543,16,19.95,19.95,0.102756892231,196.0,196.0,0.0408163265306,245.4125,245.4125,0.142973564916,9915.65656566,9915.65656566,0.142973564916,-41.86875,-1691.66666667
2879,56884,5539,20,24.0,24.0,0.0625,201.0,201.0,0.0547263681592,240.375,240.375,0.00780031201248,10683.3333333,10683.3333333,0.00780031201248,54.0125,2400.55555556
2880,56876,5545,20,35.275,35.275,0.0177179305457,220.0,220.0,0.0318181818182,388.24375,388.24375,0.0495082019994,15686.6161616,15686.6161616,0.0495082019994,-82.15625,-3319.44444444
2880,56877,5519,31,53.85,53.85,0.0928505106778,214.307641886,214.307641886,0.0557224266709,374.199200802,374.199200802,0.147808199045,15119.1596284,15119.1596284,0.147808199045,-54.9087832942,-2218.53669875
2880,56878,5544,20,34.3,34.3,0.0758017492711,226.5,226.5,0.0154525386313,388.9025,388.9025,0.0911475241224,15713.2323232,15713.2323232,0.0911475241224,-51.8575,-2095.25252525
2880,56879,5541,12,13.2,13.2,0.030303030303,214.5,214.5,0.048951048951,235.6,235.6,0.018675721562,10471.1111111,10471.1111111,0.018675721562,8.47916666667,376.851851852
2880,56880,5546,20,29.25,29.25,0.0136752136752,213.5,213.5,0.0117096018735,312.29375,312.29375,0.0253807512959,10409.7916667,10409.7916667,0.0253807512959,-40.55375,-1351.79166667
2880,56881,5540,16,26.5,26.5,0.00377358490566,207.5,207.5,0.089156626506,343.7875,343.7875,0.0928989564775,15279.4444444,15279.4444444,0.0928989564775,-70.703125,-3142.36111111
2880,56882,5542,20,23.2,23.2,0.0948275862069,223.0,223.0,0.0448430493274,259.78,259.78,0.139079220879,11545.7777778,11545.7777778,0.139079220879,-18.645,-828.666666667
2880,56883,5543,16,13.75,13.75,0.345454545455,175.5,175.5,0.128205128205,157.5,157.5,0.453571428571,6363.63636364,6363.63636364,0.453571428571,46.04375,1860.35353535
2880,56884,5539,20,29.15,29.15,0.0463121783877,211.5,211.5,0.0118203309693,308.43,308.43,0.0581007035632,13708.0,13708.0,0.0581007035632,-14.0425,-624.111111111
2881,56876,5545,20,36.15,36.15,0.0124481327801,244.5,244.5,0.0265848670757,441.7875,441.7875,0.0141414141414,17850.0,17850.0,0.0141414141414,-135.7,-5482.82828283
