Culture_ID,Plant_ID,Subspecies,55_12,69_12,55_810,69_810,188,190,191
56575,1166921,[St.Albatros.n].57,356.62,,2.280,0.497,,157.66945614,56.2280814488
56575,1166922,[St.Albatros.n].58,353.8,,2.545,0.690,,210.806842829,74.5834609929
56575,1166924,[St.Albatros.n].60,122.40,,3.292,0.709,,155.057595383,18.9790496748
56575,1166925,[St.Maxilla.n].55,262.66,,4.459,1.251,,220.243178515,57.8490732688
56575,1166926,[St.Maxilla.n].56,324.88,,2.507,0.681,,211.326409653,68.6557239681
56575,1166927,[St.Maxilla.n].57,326.32,,2.711,0.756,,218.550887864,71.3175257279
56575,1166928,[St.Maxilla.n].58,341.31,,2.491,0.722,,229.530436371,78.3410332378
56575,1166929,[St.Maxilla.n].59,32.91,,2.041,0.461,,165.55667173,5.44847006662
56575,1166930,[St.Maxilla.n].60,95.62,,2.340,0.559,,178.575888889,17.0754264956
56575,1166931,[St.Sommergold.n].55,331.79,,3.157,0.783,,187.707272411,62.2793959131
56575,1166932,[St.Sommergold.n].56,251.60,,3.212,0.599,,126.175169365,31.7456726122
56575,1166933,[St.Sommergold.n].57,354.76,,3.028,0.687,,166.569430647,59.0921712164
56575,1166934,[St.Sommergold.n].58,126.24,,2.518,0.901,,297.510669579,37.5577469277
56575,1166935,[St.Sommergold.n].59,51.44,,2.204,0.480,,157.47284392,8.10040309125
56575,1166936,[St.Sommergold.n].60,78.22,,2.257,0.578,,195.779157732,15.3138457178
56575,1166937,[St.Logo.n].55,220.43,,2.380,0.658,,216.157588235,47.6476171747
56575,1166938,[St.Logo.n].56,130.50,,2.120,0.626,,234.970018868,30.6635874623
56575,1166939,[St.Logo.n].57,167.35,,2.276,0.625,,214.29156942,35.8616941424
56575,1166940,[St.Logo.n].58,256.06,,2.773,0.850,,246.21422683,63.0456149221
56575,1166941,[St.Logo.n].59,89.58,,2.824,0.606,,154.276235127,13.8200651427
56575,1166943,[St.Kormoran.n].55,304.99,,2.855,0.801,,220.247420315,67.1732607219
56575,1166944,[St.Kormoran.n].56,267.8,,2.835,0.760,,207.764601411,55.6393602578
56575,1166945,[St.Kormoran.n].57,231.86,,3.128,0.899,,227.091092072,52.6533406077
56575,1166946,[St.Kormoran.n].58,224.2,,2.475,0.609,,185.747606061,41.6446132788
56575,1166947,[St.Kormoran.n].59,68.14,,2.886,0.590,,144.122204435,9.82048701021
56575,1166948,[St.Kormoran.n].60,105.18,,2.588,0.429,,105.452069552,11.0914486755
56575,1166949,[St.Kiebitz.n].55,410.60,,2.837,0.628,,161.047592175,66.126141347
56575,1166950,[St.Kiebitz.n].56,427.55,,2.849,0.653,,168.890229203,72.2090174958
56575,1166951,[St.Kiebitz.n].57,446.16,,2.416,0.443,,123.047927152,54.8990631783
56575,1166952,[St.Kiebitz.n].58,503.14,,2.722,0.653,,179.58413446,90.3559614122
56575,1166953,[St.Kiebitz.n].59,208.00,,2.976,0.746,,190.359043011,39.5946809462
56575,1166954,[St.Kiebitz.n].60,151.57,,2.056,0.406,,137.157817121,20.789010341
56575,1166955,[St.Kolibri.n].55,554.4,,3.552,0.790,,162.09690991,89.8665268541
56575,1166956,[St.Kolibri.n].56,588.20,,4.203,0.863,,145.016526529,85.2987209042
56575,1166957,[St.Kolibri.n].57,419.13,,2.080,0.610,,232.956230769,97.6389450023
56575,1166958,[St.Kolibri.n].58,426.57,,3.560,0.787,,160.75441573,68.5730111181
56575,1166959,[St.Kolibri.n].59,150.70,,2.356,0.503,,153.184453311,23.0848971139
56575,1166960,[St.Kolibri.n].60,159.81,,2.196,0.480,,158.266234973,25.292527011
56575,1166961,[St.Pirol.n].55,491.73,,3.629,0.964,,205.324916781,100.964421329
56575,1166962,[St.Pirol.n].56,419.88,,2.907,0.804,,216.26078741,90.8035794176
56575,1166963,[St.Pirol.n].57,380.59,,3.250,0.801,,186.148538462,70.8462722531
56575,1166964,[St.Pirol.n].58,517,,3.039,0.785,,197.995654163,102.363753202
56575,1166965,[St.Pirol.n].59,139.24,,2.096,0.496,,176.328221374,24.5519415441
56575,1166966,[St.Pirol.n].60,125.42,,2.246,0.480,,153.400268032,19.2394616166
56575,1166973,[St.Power.n].50,80.46,,1.993,0.424,,152.431606121,12.2646470285
56575,1166974,[St.Power.n].51,384.37,,3.105,0.825,,205.387483092,78.944786876
56575,1166975,[St.Power.n].52,300.12,,2.989,0.691,,170.867996989,51.2809032563
56575,1166976,[St.Power.n].53,82.41,,2.721,0.555,,143.656128997,11.8387015906
56575,1166977,[St.Power.n].54,59.47,,2.744,0.598,,157.617029155,9.37348472382
56575,1166978,[St.Power.n].55,399.41,,2.630,0.760,,228.66038403,91.3292439856
56575,1166979,[St.Maxi.n].55,153.76,,2.590,0.579,,163.239123552,25.0996476374
56575,1166980,[St.Maxi.n].56,393.92,,2.316,0.556,,179.756084629,70.8095168569
56575,1166981,[St.Maxi.n].57,360.62,,2.754,0.623,,165.903412491,59.8280886125
56575,1166982,[St.Maxi.n].58,375.40,,3.422,1.112,,264.643165985,99.3470445107
56575,1166983,[St.Maxi.n].59,15.96,,2.085,0.459,,159.830884892,2.55090092288
56575,1166984,[St.Maxi.n].60,13.30,,2.198,0.455,,146.693369427,1.95102181338
56575,1166985,[St.Jumbo.n].55,344.28,,2.435,0.568,,172.951887064,59.5438756783
56575,1166986,[St.Jumbo.n].56,387.55,,2.745,0.639,,172.473885246,66.842254227
56575,1166987,[St.Jumbo.n].57,315.12,,2.881,0.567,,136.493664353,43.0118835108
56575,1166988,[St.Jumbo.n].58,385.7,,3.306,0.940,,224.018518451,86.4039425667
56575,1166989,[St.Jumbo.n].59,92.16,,2.033,0.407,,139.883753566,12.8916867287
56575,1166990,[St.Jumbo.n].60,122.82,,2.548,0.508,,139.059056515,17.0792333212
56575,1166991,[St.Alegria.n].336,575.00,,3.465,0.767,,161.043421356,92.5999672799
56575,1166992,[St.Alegria.n].337,431.3,,2.586,0.477,,124.141756381,53.5423395269
56575,1166993,[St.Alegria.n].338,561.54,,2.947,0.485,,104.261143196,58.5468023505
56575,1166994,[St.Alegria.n].339,508.83,,3.452,0.783,,166.512028969,84.7263157002
56575,1166995,[St.Alegria.n].340,192.29,,1.965,0.370,,127.982165394,24.6096905837
56575,1166996,[St.Alegria.n].341,135.50,,4.166,0.907,,157.401834373,21.3279485576
56575,1166997,[St.Karlena.n].64,364.70,,2.262,0.491,,156.751544651,57.1672883341
56575,1166998,[St.Karlena.n].65,414.50,,3.435,0.756,,159.774336245,66.2264623734
56575,1166999,[St.Karlena.n].66,489.32,,2.113,0.633,,239.26106531,117.075224477
56575,1167000,[St.Karlena.n].67,454.5,,2.481,0.616,,187.973981056,85.43417439
56575,1167001,[St.Karlena.n].68,115.62,,2.494,0.513,,145.380664796,16.8089124637
56575,1167002,[St.Karlena.n].69,123.33,,2.386,0.454,,129.963613579,16.0284124627
56575,1167003,[St.Eurobravo.n].54,244.89,,4.242,1.088,,196.169791136,48.0400201514
56575,1167004,[St.Eurobravo.n].55,258.60,,4.407,1.129,,195.870344679,50.652071134
56575,1167005,[St.Eurobravo.n].56,285.25,,2.505,0.592,,176.014345309,50.2080919995
56575,1167006,[St.Eurobravo.n].57,258.32,,2.235,0.536,,179.508029083,46.3705140727
56575,1167009,[St.Euronova.n].54,197.97,,3.333,0.759,,167.409772277,33.1421126177
56575,1167010,[St.Euronova.n].55,391.7,,3.034,0.709,,173.371904417,67.90977496
56575,1167011,[St.Euronova.n].56,288.13,,2.513,0.614,,184.016486669,53.020670304
56575,1167012,[St.Euronova.n].57,312.12,,2.951,0.688,,172.828308031,53.9431715027
56575,1167013,[St.Euronova.n].58,27.49,,2.116,0.388,,123.051839319,3.38269506289
56575,1167014,[St.Euronova.n].59,16.56,,1.914,0.378,,137.179163009,2.27168693944
56575,1167015,[St.Euroresa.n].54,141.99,,2.280,0.588,,197.581736842,28.0546308142
56575,1167016,[St.Euroresa.n].55,259.93,,2.340,0.513,,158.917769231,41.3074957562
56575,1167017,[St.Euroresa.n].56,160.45,,2.104,0.609,,229.135669202,36.7648181234
56575,1167018,[St.Euroresa.n].57,262.38,,2.786,0.809,,230.067473798,60.365103775
56575,1167020,[St.Euroresa.n].59,6.65,,1.974,0.397,,140.801488349,0.936329897518
56575,1167021,[St.Milva.n].337,92.11,,2.588,0.414,,99.6560880989,9.17932227479
56575,1167022,[St.Milva.n].338,315.24,,3.087,0.586,,129.515312277,40.8284070423
56575,1167023,[St.Milva.n].339,234.29,,3.343,0.534,,99.4237633862,23.2939935237
56575,1167024,[St.Milva.n].340,293.86,,2.297,0.325,,81.1758985633,23.8543495518
56575,1167025,[St.Milva.n].341,17.90,,2.329,0.430,,124.315595964,2.22524916775
56575,1167026,[St.Milva.n].342,49.64,,2.024,0.348,,111.623758893,5.54100339146
56575,1167027,[St.Tomba.n].54,209.16,,2.561,0.538,,149.76118977,31.3240504522
56575,1167028,[St.Tomba.n].55,203.50,,2.255,0.401,,117.514050998,23.914109378
56575,1167029,[St.Tomba.n].56,261.17,,2.343,0.532,,166.746325651,43.5491378702
56575,1167030,[St.Tomba.n].57,299.75,,2.195,0.416,,129.208640091,38.7302898673
56575,1167032,[St.Tomba.n].59,11.76,,2.503,0.389,,95.1005037954,1.11838192463
56575,1167033,[St.Eldena.n].55,331.70,,3.040,0.768,,192.318578947,63.7920726368
56575,1167034,[St.Eldena.n].56,294.34,,2.678,0.658,,185.39275056,54.5685021999
56575,1167035,[St.Eldena.n].57,393.26,,3.095,0.794,,196.229810985,77.1693354681
56575,1167036,[St.Eldena.n].58,456.51,,2.540,0.614,,181.419283465,82.8197170944
56575,1167037,[St.Eldena.n].59,71.05,,2.782,0.548,,136.667589504,9.71023223426
56575,1167038,[St.Eldena.n].60,41.68,,2.357,0.456,,133.153270683,5.54982832207
56575,1167039,[St.Tomensa.n].55,300.40,,2.531,0.629,,188.205372185,56.5368938043
56575,1167040,[St.Tomensa.n].56,356.76,,2.812,0.688,,184.35271835,65.7696757985
56575,1167041,[St.Tomensa.n].57,305.86,,2.426,0.611,,191.541905194,58.5850071226
56575,1167042,[St.Tomensa.n].58,335.63,,3.092,0.782,,192.597737387,64.6415785991
56575,1167043,[St.Tomensa.n].59,6.69,,2.922,0.640,,158.715062971,1.06180377127
56575,1167044,[St.Tomensa.n].60,59.54,,2.168,0.487,,164.31799631,9.7834935003
56575,1167045,[St.Eurotango.n].55,148.73,,2.380,0.558,,174.140781513,25.8999584344
56575,1167046,[St.Eurotango.n].56,296.4,,2.559,0.631,,186.267695584,55.2097449712
56575,1167047,[St.Eurotango.n].57,249.44,,2.532,0.626,,186.922387046,46.6259202247
56575,1167048,[St.Eurotango.n].58,332.48,,2.667,0.705,,204.028957255,67.8355477083
56575,1167051,[St.Eurostarch.n].55,149.23,,2.660,0.616,,171.265947368,25.5580173258
56575,1167052,[St.Eurostarch.n].56,226.74,,2.236,0.579,,198.631543828,45.0377162476
56575,1167053,[St.Eurostarch.n].57,212.46,,2.208,0.465,,150.284826087,31.9295141504
56575,1167054,[St.Eurostarch.n].58,275.57,,2.543,0.535,,150.068439245,41.3543598027
56575,1167057,[St.Euroflora.n].55,263.74,,2.962,0.676,,167.911172856,44.2848927291
56575,1167058,[St.Euroflora.n].56,260.51,,3.212,0.768,,178.790362391,46.5766773065
56575,1167059,[St.Euroflora.n].57,254.08,,2.220,0.602,,210.858171171,53.5748441312
56575,1167060,[St.Euroflora.n].58,380.34,,2.835,0.647,,167.905694885,63.8612519927
56575,1167061,[St.Euroflora.n].59,17.89,,2.961,0.604,,143.672140155,2.57029458738
56575,1167063,[St.Kuras.n].55,272.13,,2.797,0.581,,147.409559886,40.1145635317
56575,1167064,[St.Kuras.n].56,203.2,,3.041,0.638,,149.486408089,30.3756381238
56575,1167065,[St.Kuras.n].57,248.53,,2.295,0.434,,128.793753813,32.0091116351
56575,1167066,[St.Kuras.n].58,315.1,,4.300,0.943,,158.989325581,50.0975364907
56575,1167067,[St.Kuras.n].59,22.81,,2.099,0.446,,152.16913435,3.47097795452
56575,1167068,[St.Kuras.n].60,37.10,,2.265,0.429,,129.09097351,4.78927511722
56575,1167069,[St.Jasira.n].58,409.72,,2.900,0.591,,143.480103448,58.7866679848
56575,1167070,[St.Jasira.n].59,173.90,,2.507,0.586,,173.432512565,30.159913935
56575,1167071,[St.Jasira.n].60,382.14,,2.559,0.472,,124.134049629,47.4365857251
56575,1167072,[St.Jasira.n].61,301.52,,2.385,0.494,,146.8148826,44.2676234014
56575,1167073,[St.Jasira.n].62,54.10,,2.231,0.467,,149.010173465,8.06145038445
56575,1167074,[St.Jasira.n].63,78.09,,2.168,0.422,,134.336446494,10.4903331068
56575,1167075,[St.Golf.n].56,368.3,,2.554,0.618,,181.660375098,66.9055161486
56575,1167076,[St.Golf.n].57,173.64,,3.248,0.763,,174.600793103,30.3176817145
56575,1167077,[St.Golf.n].58,273.26,,2.744,0.700,,194.789040816,53.2280532935
56575,1167078,[St.Golf.n].59,325.90,,2.464,0.592,,179.94674026,58.6446426506
56575,1167079,[St.Golf.n].60,5.93,,2.554,0.566,,161.300155834,0.956509924096
56575,1167080,[St.Golf.n].61,15.47,,2.395,0.502,,149.290340292,2.30952156432
56575,1167081,[St.Priamos.n].56,330.41,,2.775,0.626,,165.272585586,54.6077150033
56575,1167082,[St.Priamos.n].57,341.90,,2.272,0.505,,161.958126761,55.3734835394
56575,1167083,[St.Priamos.n].58,283.09,,2.807,0.621,,160.919632704,45.5547388222
56575,1167084,[St.Priamos.n].59,291.6,,2.792,0.667,,178.583848138,52.0750501169
56575,1167085,[St.Priamos.n].60,80.96,,2.417,0.583,,180.895109226,14.645268043
56575,1167086,[St.Priamos.n].61,158.76,,3.376,0.806,,178.431075829,28.3277175987
56575,1167087,[St.Burana.n].56,348.29,,3.250,0.691,,152.302384615,53.0453975377
56575,1167088,[St.Burana.n].57,390.7,,3.164,0.864,,212.759060683,83.1249650087
56575,1167089,[St.Burana.n].58,272.33,,2.440,0.587,,180.260770492,49.090415628
56575,1167090,[St.Burana.n].59,261.03,,2.495,0.586,,174.556739479,45.5645457062
56575,1167091,[St.Burana.n].60,58.06,,3.016,0.591,,135.641907162,7.87536912981
56575,1167092,[St.Burana.n].61,164.00,,2.817,0.605,,154.454483138,25.3305352346
56575,1167093,[St.Sibu.n].56,250.80,,2.630,0.534,,142.728825095,35.7963893338
56575,1167094,[St.Sibu.n].57,310.61,,2.969,0.602,,142.448872684,44.2460443445
56575,1167095,[St.Sibu.n].58,281.83,,2.084,0.501,,180.090071017,50.7547847148
56575,1167096,[St.Sibu.n].59,321.2,,3.045,0.578,,129.506376026,41.5974479796
56575,1167097,[St.Sibu.n].60,54.97,,2.069,0.322,,95.3177394877,5.23961613964
56575,1167098,[St.Sibu.n].61,72.60,,2.818,0.549,,134.506020582,9.76513709425
56575,1167099,[St.Ramses.n].56,345.6,,2.868,0.490,,110.537767085,38.2018523046
56575,1167100,[St.Ramses.n].57,305.8,,3.461,0.735,,152.053368102,46.4979199655
56575,1167101,[St.Ramses.n].58,433.53,,2.903,0.682,,174.616383396,75.7014406939
56575,1167102,[St.Ramses.n].59,379.4,,2.085,0.461,,160.790117506,61.0037705818
56575,1167103,[St.Ramses.n].60,155.06,,2.922,0.460,,97.1134202601,15.0584069455
56575,1167104,[St.Ramses.n].61,86.63,,2.215,0.268,,60.680227991,5.25672815086
56575,1167105,[St.Verdi.n].56,153.10,,2.468,0.567,,169.427680713,25.9393779172
56575,1167106,[St.Verdi.n].57,208.2,,2.882,0.712,,186.737659264,38.8787806588
56575,1167107,[St.Verdi.n].58,92.15,,2.787,0.804,,228.169238967,21.0257953708
56575,1167108,[St.Verdi.n].59,159.5,,2.990,0.663,,161.426130435,25.7474678043
56575,1167111,[St.Saturna.n].349,221.66,,2.684,0.499,,125.603542474,27.8412812248
56575,1167112,[St.Saturna.n].350,134.82,,2.232,0.414,,125.170870968,16.8755368239
56575,1167113,[St.Saturna.n].351,344.48,,2.245,0.634,,222.092345212,76.5063710785
56575,1167114,[St.Saturna.n].352,205.79,,2.615,0.561,,154.218548757,31.7366351487
56575,1167115,[St.Saturna.n].353,75.85,,2.797,0.632,,165.643381838,12.5640505124
56575,1167116,[St.Saturna.n].354,73.47,,2.971,0.649,,158.131968024,11.6179556907
56575,1167117,[St.D.n].1.893,520.7,,2.739,0.516,,128.07692333,66.6896539778
56575,1167118,[St.D.n].1.894,364.85,,2.736,0.645,,175.432614035,64.0065892307
56575,1167119,[St.D.n].1.895,327.07,,4.247,0.940,,161.019705439,52.664715058
56575,1167120,[St.D.n].1.896,490.54,,2.569,0.743,,228.904594395,112.286859734
56575,1167121,[St.D.n].1.897,130.08,,2.472,0.446,,120.107711974,15.6236111736
56575,1167122,[St.D.n].1.898,157.15,,2.676,0.461,,111.959047833,17.5943643669
56575,1167133,[St.Ulme.n].51,59.84,,2.454,0.529,,155.253422168,9.29036478253
56575,1167134,[St.Ulme.n].52,83.43,,2.545,0.599,,175.05045776,14.6044596909
56575,1167135,[St.Ulme.n].53,50.17,,2.787,0.716,,196.594068532,9.86312441827
56575,1167136,[St.Ulme.n].54,69.35,,2.671,0.736,,215.23922763,14.9268404361
56575,1167137,[St.Ulme.n].55,49.87,,4.265,1.077,,192.207515826,9.58538881427
56575,1167138,[St.Ulme.n].56,19.02,,2.302,0.578,,190.773012163,3.62850269135
56575,1167139,[St.Ulme.n].57,179.58,,2.592,0.660,,194.31662963,34.8953803489
56575,1167140,[St.Ulme.n].58,207.18,,3.208,0.996,,250.160815461,51.8283177473
56575,1167141,[St.Ulme.n].59,206.11,,2.540,0.755,,236.931094488,48.833867885
56575,1167142,[St.Ulme.n].60,217.69,,3.447,0.854,,187.438668117,40.8035236624
56575,1167143,[St.Ulme.n].61,19.99,,1.898,0.427,,164.660656481,3.29156652305
56575,1167144,[St.Ulme.n].62,30.41,,2.400,0.640,,206.353666667,6.27521500333
56575,1167145,[St.Power.n].61,358.5,,3.309,0.781,,175.709967664,62.9920234075
56575,1167146,[St.Power.n].62,192.37,,2.901,0.566,,134.79213616,25.9299632331
56575,1167147,[St.Power.n].63,304.83,,2.646,0.533,,141.123130008,43.0185637202
56575,1167148,[St.Power.n].64,57.90,,2.670,0.546,,144.181382022,8.3481020191
56575,1167149,[St.Power.n].65,71.42,,3.448,0.590,,110.800689095,7.91338521517
56575,1167150,[St.Verdi.n].62,9.53,,2.054,0.553,,208.917769231,1.99098634077
58243,1213759,[St.Golf.n].119,48.9,,2.6102,0.613,,174.534904375,8.53475682394
58243,1213760,[St.Golf.n].120,39.5,,3.0204,0.822,,211.836384188,8.36753717541
58243,1213761,[St.Golf.n].121,306.0,,2.7057,0.804,,236.83746014,72.4722628027
58243,1213762,[St.Golf.n].122,177.86,,3.2085,1.007,,253.540825775,45.0947712724
58243,1213763,[St.Golf.n].123,29.7,,3.3646,0.855,,193.803388278,5.75596063186
58243,1213764,[St.Golf.n].124,27.1,,2.0368,0.451,,161.112765907,4.36615595609
58243,1213765,[St.Golf.n].125,160.5,,2.6844,0.641,,178.474066011,28.6450875948
58243,1213766,[St.Golf.n].126,179.2,,2.9185,0.855,,232.645711667,41.6901115307
58243,1213767,[St.Golf.n].127,202.9,,2.9635,0.734,,187.36710798,38.0167862092
58243,1213768,[St.Golf.n].128,171.2,,2.9164,0.684,,174.222728981,29.8269312015
58243,1213769,[St.Golf.n].129,50.0,,2.1209,0.491,,171.192492951,8.55962464756
58243,1213770,[St.Golf.n].130,37.6,,2.4616,0.501,,143.213161846,5.38481488541
58243,1213771,[St.Burana.n].119,102.4,,2.6099,0.625,,179.159776735,18.3459611376
58243,1213772,[St.Burana.n].120,40.09,,2.2753,0.561,,186.247893069,7.46667803314
58243,1213773,[St.Burana.n].121,318.8,,2.5055,0.739,,234.638107563,74.8026286912
58243,1213774,[St.Burana.n].122,243.16,,3.1636,0.985,,251.041153496,61.0431668841
58243,1213775,[St.Burana.n].123,55.3,,2.2729,0.577,,193.547706586,10.7031881742
58243,1213776,[St.Burana.n].124,88.6,,3.3498,0.861,,196.717270464,17.4291501631
58243,1213777,[St.Burana.n].125,144.8,,2.6588,0.681,,195.817585226,28.3543863408
58243,1213778,[St.Burana.n].126,306.2,,3.2419,0.895,,215.759673432,66.065612005
58243,1213779,[St.Burana.n].127,100.9,,2.3788,0.566,,177.622093324,17.9220692164
58243,1213780,[St.Burana.n].128,341.3,,2.7980,0.853,,244.547614725,83.4641009056
58243,1213781,[St.Burana.n].129,88.5,,3.6186,0.999,,215.760619632,19.0948148374
58243,1213782,[St.Burana.n].130,47.8,,2.9810,0.775,,199.666872526,9.54407650674
58243,1213783,[St.Priamos.n].124,125.4,,3.0070,0.698,,171.81204157,21.5452300128
58243,1213784,[St.Priamos.n].125,134.4,,2.5119,0.571,,167.00496648,22.4454674949
58243,1213785,[St.Priamos.n].126,403.1,,3.0140,0.825,,213.409627737,86.0254209409
58243,1213786,[St.Priamos.n].127,296.48,,2.9245,0.864,,235.122117114,69.709005282
58243,1213787,[St.Priamos.n].128,94.0,,2.5478,0.663,,199.911507418,18.7916816973
58243,1213788,[St.Priamos.n].129,113.5,,4.1437,1.129,,212.148809494,24.0788898776
58243,1213789,[St.Priamos.n].130,226.5,,2.5973,0.637,,184.94168756,41.8892922324
58243,1213790,[St.Priamos.n].131,290.0,,3.0018,0.713,,177.211152175,51.3912341309
58243,1213791,[St.Priamos.n].132,269.0,,3.0390,0.649,,153.244091148,41.2226605189
58243,1213792,[St.Priamos.n].133,401.9,,2.5774,0.557,,155.796257391,62.6145158455
58243,1213793,[St.Priamos.n].134,82.0,,2.5717,0.625,,182.716902399,14.9827859967
58243,1213794,[St.Priamos.n].135,113.5,,2.8307,0.756,,206.758749037,23.4671180157
58243,1213795,[St.Jasira.n].72,104.67,,3.0306,0.597,,136.677694912,14.3060543264
58243,1213796,[St.Jasira.n].73,55.3,,2.8165,0.616,,158.398166341,8.75941859867
58243,1213797,[St.Jasira.n].74,238.1,,3.2584,0.787,,181.216585072,43.1476689057
58243,1213798,[St.Jasira.n].75,200.6,,2.1811,0.587,,208.817255376,41.8887414284
58243,1213799,[St.Jasira.n].76,81.7,,2.7505,0.507,,124.017121796,10.1321988507
58243,1213800,[St.Jasira.n].77,91.5,,4.2557,1.060,,188.764707545,17.2719707404
58243,1213801,[St.Jasira.n].78,237.3,,2.6525,0.513,,133.089450518,31.582126608
58243,1213802,[St.Jasira.n].79,305.6,,3.1603,0.718,,166.880620859,50.9987177344
58243,1213803,[St.Jasira.n].80,297.3,,2.7626,0.710,,196.691271339,58.476314969
58243,1213804,[St.Jasira.n].81,251.9,,2.2040,0.449,,143.407508167,36.1243513073
58243,1213805,[St.Jasira.n].82,97.9,,2.0078,0.421,,149.369239267,14.6232485242
58243,1213806,[St.Jasira.n].83,70.3,,3.2911,0.813,,186.716868433,13.1261958508
58243,1213807,[St.Sibu.n].119,103.68,,2.5398,0.509,,140.096481062,14.5252031565
58243,1213808,[St.Sibu.n].120,87.7,,3.8758,1.014,,201.310406781,17.6549226747
58243,1213809,[St.Sibu.n].121,135.7,,2.1821,0.494,,166.074424958,22.5362994667
58243,1213810,[St.Sibu.n].122,131.1,,2.5451,0.591,,171.897915092,22.5358166685
58243,1213811,[St.Sibu.n].123,75.9,,3.4730,0.873,,191.054693637,14.501051247
58243,1213812,[St.Sibu.n].124,47.8,,2.3830,0.593,,188.532992446,9.01187703894
58243,1213813,[St.Sibu.n].125,261.4,,2.8015,0.850,,243.095888096,63.5452651482
58243,1213814,[St.Sibu.n].126,152.9,,2.7228,0.764,,220.280506684,33.680889472
58243,1213815,[St.Sibu.n].127,57.0,,2.9536,0.628,,152.308885157,8.68160645395
58243,1213816,[St.Sibu.n].128,328.6,,2.6522,0.569,,154.225873388,50.6786219953
58243,1213817,[St.Sibu.n].129,53.4,,2.9572,0.664,,164.223723928,8.76954685776
58243,1213818,[St.Sibu.n].130,117.1,,2.3250,0.566,,183.127860215,21.4442724312
58243,1213819,[St.Ramses.n].119,156.1,,2.8425,0.666,,173.987791557,27.159494262
58243,1213820,[St.Ramses.n].120,154.2,,2.9649,0.649,,158.581397787,24.4532515388
58243,1213821,[St.Ramses.n].121,303.2,,2.5970,0.540,,147.619229496,44.7581503831
58243,1213822,[St.Ramses.n].122,300.1,,3.9680,0.948,,178.598290323,53.5973469258
58243,1213823,[St.Ramses.n].123,134.2,,3.1653,0.685,,156.096187123,20.9481083119
58243,1213824,[St.Ramses.n].124,156.3,,2.7096,0.649,,179.205748155,28.0098584366
58243,1213825,[St.Ramses.n].125,258.6,,2.7213,0.693,,194.344700364,50.2575395141
58243,1213826,[St.Ramses.n].126,205.3,,2.3773,0.636,,207.217391621,42.5417304997
58243,1213827,[St.Ramses.n].127,176.4,,2.5664,0.552,,154.774281796,27.3021833087
58243,1213828,[St.Ramses.n].128,303.7,,2.8434,0.617,,156.680739889,47.5839407042
58243,1213829,[St.Ramses.n].129,97.0,,2.2054,0.478,,156.427727306,15.1734895487
58243,1213830,[St.Ramses.n].130,49.2,,2.1679,0.455,,149.567529545,7.3587224536
58243,1213831,[St.Verdi.n].120,43.0,,3.2619,1.208,,310.02330706,13.3310022036
58243,1213832,[St.Verdi.n].121,16.7,,2.4294,0.750,,248.405202025,4.14836687382
58243,1213833,[St.Verdi.n].122,64.41,,3.2949,0.992,,240.758352697,15.5072454972
58243,1213834,[St.Verdi.n].123,178.1,,2.7231,0.838,,247.424505049,44.0663043493
58243,1213835,[St.Verdi.n].124,40.2,,2.8844,1.008,,289.153093468,11.6239543574
58243,1213836,[St.Verdi.n].125,10.8,,3.7490,1.347,,298.982812217,3.22901437194
58243,1213837,[St.Verdi.n].126,28.1,,2.4502,0.553,,165.382861562,4.6472584099
58243,1213838,[St.Verdi.n].127,165.6,,3.1145,1.034,,271.682504896,44.9906228109
58243,1213839,[St.Verdi.n].128,195.7,,2.9050,0.852,,232.974435456,45.5930970188
58243,1213840,[St.Verdi.n].129,85.7,,2.3130,0.697,,241.027250757,20.6560353898
58243,1213841,[St.Verdi.n].130,21.4,,2.5522,0.903,,293.499397148,6.28088709896
58243,1213842,[St.Verdi.n].131,13.8,,2.2110,0.793,,298.348239258,4.11720570176
58243,1213843,[St.Eldena.n].119,87.6,,2.7910,0.738,,204.108354353,17.8798918413
58243,1213844,[St.Eldena.n].120,56.9,,3.7466,0.878,,174.032806865,9.90246671061
58243,1213845,[St.Eldena.n].121,280.1,,4.0926,1.259,,247.315402483,69.2730442354
58243,1213846,[St.Eldena.n].122,296.9,,4.0624,1.239,,244.679122883,72.645231584
58243,1213847,[St.Eldena.n].123,74.4,,2.5354,0.626,,186.590841603,13.8823586153
58243,1213848,[St.Eldena.n].124,65.0,,2.1923,0.559,,194.670350819,12.6535728032
58243,1213849,[St.Eldena.n].125,362.5,,2.7380,0.710,,199.000367421,72.1376331903
58243,1213850,[St.Eldena.n].126,473.0,,3.6044,1.062,,234.326884586,110.836616409
58243,1213851,[St.Eldena.n].127,254.8,,2.6913,0.506,,127.700227808,32.5380180455
58243,1213852,[St.Eldena.n].128,290.6,,2.5586,0.675,,203.503149457,59.1380152321
58243,1213853,[St.Eldena.n].129,40.7,,2.5080,0.646,,197.262757576,8.02859423333
58243,1213854,[St.Eldena.n].130,113.6,,2.7991,0.783,,219.419771248,24.9260860138
58243,1213855,[St.Tomensa.n].119,42.2,,3.2056,1.010,,254.760621163,10.7508982131
58243,1213856,[St.Tomensa.n].120,67.91,,2.5266,0.678,,208.031811209,14.1274402992
58243,1213857,[St.Tomensa.n].121,205.0,,3.1951,0.989,,249.223477732,51.090812935
58243,1213858,[St.Tomensa.n].122,161.8,,2.7861,0.803,,227.903503356,36.874786843
