culture,cultivar,aliquot,sample,C6,C6_log,Glu,Glu_log,Fru,Fru_log,Sac,Sac_log,treatment
44443,2878,1116660,864923,94.2565362306,4.54602017385032,6.37075438226,1.85171788992846,6.9424887499,1.93766031972937,19.520644838,2.97147261517292,170
44443,2870,1113568,865141,117.934506685,4.77012944228734,9.53191922016,2.25464608460554,6.52183946643,1.87515646290136,14.8413654524,2.69741824512368,169
44443,2867,1054304,862851,4.92370703853,1.59406170990924,7.99064136084,2.07827102699974,7.73830531786,2.04618271244745,17.2850189437,2.8498401693348,169
44443,2673,1053500,863069,65.3420915415,4.17963641578458,7.1875177646,1.97234587771694,7.51422311754,2.01679764028825,17.3970600439,2.85630122895038,170
44443,2858,1115409,865045,113.285636089,4.72991238231826,3.51106582616,1.25591964556081,4.65216221967,1.53733210500072,11.8937354861,2.4760118317652,169
44443,2857,1115421,865048,82.5783712104,4.41374779648527,5.21252688361,1.65106474463872,4.51752329913,1.50796390099834,15.6810183749,2.7524509601921,169
44443,2870,1053972,862982,119.940953868,4.78699957058518,10.1572014878,2.31818296009447,4.55874397486,1.51704714147495,19.4346453665,2.96705731698051,169
44443,2857,1116800,864958,67.2519087706,4.2084454012851,6.29380312145,1.83956551779867,6.11897525696,1.81139464083111,16.6960610583,2.81517282682978,170
44443,2673,1054444,862886,73.6822145589,4.29976144794081,9.71011155531,2.27316777094064,9.86424031016,2.28891612790916,16.4532445798,2.80052269665596,169
44443,2875,1053640,863104,48.625981301,3.88415798273241,5.05174247227,1.61973322778713,5.76214375744,1.75130958557707,14.050158751,2.64263369471948,170
44443,2856,1115549,865080,98.7788040334,4.5928830476632,2.98062691857,1.09213365375058,4.13975960913,1.42063772072382,16.4348456482,2.79940381542012,169
44443,2878,1054100,863014,92.2761010387,4.52478518099009,7.85364454709,2.06097769756737,8.52922687372,2.1434987212552,14.2716766501,2.658276919338,170
44443,2881,1116928,864990,120.096238986,4.78829341290866,9.02814018188,2.20034638629154,6.72684954728,1.90610691329313,16.0205232639,2.77387060427158,170
44443,2863,1054572,862918,111.874630847,4.71737887689796,6.52183946643,1.87515646290136,6.8562927724,1.92516688347591,12.2075456679,2.5020542579174,169
44443,2868,1053768,863136,84.7446830399,4.43964300730018,3.01635467505,1.10404904105988,1.82568835595,0.60195709726192,13.6529737923,2.61395735814463,170
44443,2872,1116544,864894,130.98654695,4.87509462288949,11.20418575,2.41628743616083,12.2911589944,2.50888022298841,19.7327450523,2.98227944123863,170
44443,2875,1115677,865112,133.151862386,4.89149029928942,6.65332816535,1.8951172054639,9.72409501089,2.27460682716818,17.8701570595,2.88313211813663,169
44443,2854,1117032,865016,90.9988477506,4.51084684435537,4.55628311441,1.51650718465734,4.47492091594,1.49848867915502,16.6792506867,2.81416547306183,170
44443,2861,1054228,863046,104.468688242,4.64888739245777,6.77868482295,1.91378310422003,5.06453463783,1.62226225545986,17.4531655211,2.85952103741713,170
44443,91,1053844,862950,79.3416790859,4.37376357803215,3.94465357124,1.37236113580059,5.33688424344,1.67464200767308,13.574249054,2.60817454598418,169
44443,2859,1116672,864926,132.356477916,4.88549887281722,10.4310510861,2.34478703920844,13.8524358424,2.62846109026696,19.985893881,2.99502671875873,170
44443,91,1113580,865144,89.459374286,4.4937846036364,6.63994118715,1.89310310609219,8.76812746508,2.17112326763193,15.5783235545,2.74588043224612,169
44443,2872,1054316,862854,185.106850937,5.22093323097988,8.39887332647,2.12809756905214,5.96555488609,1.78600207487642,16.7977466529,2.8212447496097,169
44443,91,1053512,863072,68.506073736,4.22692240901627,4.19972524464,1.43501910520662,3.18868027834,1.15960712534735,14.8156973908,2.6956872532082,170
44443,2879,1054328,862857,83.6729009878,4.42691516148607,5.35125289553,1.67733071957101,5.43486622202,1.69283490610649,12.8764522799,2.55540023862737,169
44443,2873,1053524,863075,56.1368251819,4.02779201753377,4.40006769335,1.48161992565814,3.38466745642,1.21925566118974,14.215603317,2.6543401864816,170
44443,2866,1115433,865051,155.682927313,5.04782142165891,8.24297740381,2.1093616140693,8.74764948976,2.16878503454038,14.4252104567,2.66897740200697,169
44443,2867,1053984,862985,94.6700825145,4.55039803174177,3.6358732442,1.29084931437643,4.13167414114,1.41868268588719,15.6590449949,2.75104870498021,169
44443,2867,1116812,864961,142.428596535,4.95884079718033,7.07851126704,1.95706361257821,9.84482601507,2.28694603951949,20.2591874195,3.00860839039034,170
44443,2673,1054456,862889,79.9516238161,4.38142174946896,11.3551219338,2.4296689138354,9.50465761868,2.25178195411118,16.7803468578,2.82020837173126,169
44443,2872,1053652,863107,138.364106268,4.92988866177255,4.99704841007,1.60884742014184,4.58062770923,1.52183604315203,17.2398170147,2.8472216511827,170
44443,2867,1115561,865083,242.752350335,5.49204178924609,11.029801536,2.40060083999383,13.4168481371,2.59651124085157,25.2286132148,3.22797879541895,169
44443,2854,1054112,863017,79.6854774897,4.37808735450924,8.90272086752,2.18635694546833,6.86081241167,1.92582586208297,15.8043714483,2.76028657570878,170
44443,2877,1116940,864993,107.383705888,4.67640845630056,9.09672287984,2.2079142255684,9.09672287984,2.2079142255684,18.1934457597,2.90106140612945,170
44443,2863,1054584,862921,50.6697974311,3.92533002167245,6.1120871047,1.8102683031861,4.842043031,1.57733674550653,12.3829297186,2.5163188885809,169
44443,2858,1053780,863139,135.176393627,4.90658054501333,5.36070625408,1.67909573022352,7.25757154399,1.98204527480674,16.1645911661,2.78282311955537,170
44443,2878,1116556,864897,110.563600017,4.70559092114807,7.76754738534,2.04995446272864,6.36277817736,1.85046510231342,22.9307914833,3.13248061364436,170
44443,2674,1115689,865115,247.297718141,5.51059294739624,10.7297447716,2.37301976992914,16.3127014008,2.79194403141589,25.3413890745,3.23243899085308,169
44443,2873,1117044,865019,106.632449794,4.66938787248248,5.37668528234,1.68207206577052,4.40711908388,1.48322120702416,16.9233372821,2.82869357362384,169
44443,2675,1054240,863049,62.145129271,4.12947244434657,8.95146582786,2.1918172985255,8.36033129206,2.12349805454827,19.8030069494,2.98583379230131,170
44443,2868,1053856,862953,107.88327032,4.68104981223549,3.76608358077,1.3260356235017,2.48401257455,0.909875226276616,15.104399042,2.71498602867809,169
44443,2857,1116684,864929,87.1271253467,4.4673682630064,6.13039258689,1.81325879143576,6.04404902933,1.7990741564441,18.6502084333,2.92585732207563,170
44443,2855,1113592,865147,191.12732309,5.2529398189955,6.83189199618,1.92160164783965,8.23119517612,2.10793122603108,20.331052085,3.01214937667016,169
44443,2881,1054340,862860,44.9382936497,3.80529029651474,6.0557396464,1.80100652419383,6.38307692459,1.85365025768023,13.5435798849,2.60591262581017,169
44443,2864,1053536,863078,92.2074810952,4.52404126713206,5.14560930875,1.6381437896307,4.57387494111,1.52036075397408,16.3761058159,2.7958233099832,170
44443,2873,1115445,865054,115.375769853,4.74819436541614,4.84000770396,1.57691631245455,4.25586884313,1.44829893463075,16.6896817378,2.81479066845658,169
44443,2859,1053996,862988,104.567158578,4.64982953080181,2.78446134441,1.02405444153427,4.09934586815,1.41082741662805,14.0383259447,2.64179115678066,169
44443,2879,1116824,864964,150.468163701,5.01375152494142,6.09308796668,1.80715500849679,5.49236098405,1.70335821481522,18.7941727423,2.93354686127226,170
44443,2876,1054468,862892,119.059835947,4.7796261898224,3.82402332817,1.34130309563341,5.04445630524,1.61828987896735,12.8552273585,2.55375052694807,169
44443,2877,1053664,863110,84.4871511977,4.43659946596936,10.0511533582,2.30768738993038,7.94742358552,2.07284779884876,14.6871504497,2.68697299245181,170
44443,2880,1116440,864868,71.9561415055,4.27605678765446,5.27823385017,1.66359154368735,5.69059586972,1.7388149649259,15.9171739544,2.76739864923137,170
44443,2860,1115573,865086,159.246202764,5.07045144967191,11.7569172899,2.46444177289446,10.9289653681,2.39141663788176,23.8036177525,3.16983757553319,169
44443,2872,1054124,863020,75.149995801,4.31948606032407,8.19127697395,2.10306980438614,7.43577084529,2.00630225245186,14.6727242883,2.68599027963783,170
44443,2864,1116952,864996,95.8677590722,4.56296973216462,7.65244461301,2.03502515404711,5.45346627594,1.69625142043795,14.2054000575,2.65362217805636,170
44443,2862,1054596,862924,136.254430053,4.91452394716524,5.33988797737,1.67520467473146,4.76482311826,1.56126041538044,17.9502388162,2.88760341936946,169
44443,2857,1053792,863142,108.384254731,4.68568282689648,4.93995721041,1.59735666930199,7.17090562801,1.97003195458654,15.7759923816,2.75848931494941,170
44443,2878,1116568,864900,118.877982738,4.77809761193247,6.00778473515,1.79305608411787,6.00778473515,1.79305608411787,19.588762904,2.97495608060053,170
44443,2863,1115701,865118,135.789133195,4.9111031912674,11.2091825624,2.41673331403274,8.17511810939,2.10109516431076,16.8559136276,2.82470155235492,169
44443,2858,1117056,865022,108.010467962,4.68222814800131,3.8085788404,1.33725611178488,2.56665095766,0.942601919780591,10.2666038306,2.32889628089659,169
44443,91,1053868,862956,136.042560861,4.91296778428555,4.9137642699,1.59204030182502,3.41464974688,1.2280749246237,15.3242817909,2.72943861552994,169
44443,2877,1116696,864932,116.755161618,4.76007910643255,7.36165171772,1.99628432573127,6.68471822643,1.8998240595429,13.7079031985,2.61797254230812,170
44443,2673,1113604,865150,167.07388447,5.11843613655306,6.80541179465,1.91771814781407,9.51117792987,2.2524677311236,16.070610985,2.77699219925069,169
44443,2675,1054352,862863,84.3396173303,4.43485171108142,6.70460083581,1.90279398264385,8.47708151654,2.13736622978152,17.5706780525,2.86623149294555,169
44443,2881,1053548,863081,53.1839265722,3.973756218595,6.02080268691,1.7952205871282,7.56668445787,2.02375498707684,15.0520067173,2.71151131900401,170
44443,2869,1115457,865057,97.4241576961,4.57907420552253,7.19074607837,1.97279493246506,10.6188924646,2.362634722673,17.2243452575,2.84632380500166,169
44443,2865,1054008,862991,72.5390814926,4.28412547169298,2.93807938926,1.07775609891826,3.60964039251,1.2836081531198,16.8729702069,2.82571294548833,169
44443,2871,1116836,864967,138.787366413,4.93294302385087,12.9345033468,2.55989841882817,16.1889912856,2.78433146096779,20.6117569462,3.02586163853734,170
44443,2876,1054480,862895,11.1049441323,2.40739042647376,4.19972524464,1.43501910520662,2.72204414005,1.0013831201338,15.7100833225,2.75430275604086,169
44443,2862,1053676,863113,76.7838698493,4.34099459009075,6.68026471662,1.8991576149999,7.58746115962,2.0264970373768,20.783045785,3.03413754783696,170
44443,2675,1116452,864871,93.4667667086,4.53760593684054,5.70548196752,1.74142746134427,8.77766456541,2.17221037743611,15.9314611862,2.76829584515172,170
44443,2875,1115585,865089,197.171753364,5.28407519338965,4.95800896937,1.60100424268155,5.70171031477,1.74076618505575,16.1548458919,2.78222005988711,169
44443,2859,1249760,863023,64.4071218765,4.1652242151403,7.03742738464,1.95124267506657,9.13189982055,2.21177375845297,31.0819709488,3.43662793882983,170
44443,2874,1116964,864999,97.313345398,4.57793613701184,6.8182867149,1.91960822547159,4.98259413781,1.60595066661624,13.3743316331,2.59333732017645,170
44443,2674,1054608,862927,73.2862613242,4.29437316055037,6.06716202753,1.80289095497078,7.03790795193,1.95131096008838,17.0689491708,2.83726097491145,169
44443,2859,1053804,863145,147.861496163,4.99627599885904,2.82320711238,1.03787351263758,4.05587500652,1.40016644888109,13.6985190171,2.61728772604915,170
44443,2875,1116580,864903,66.1251280255,4.19154882629001,7.17366898278,1.97041723681054,9.45620002276,2.24667061343917,15.2848060713,2.72685926774514,170
44443,91,1115713,865121,128.126377633,4.85301710209243,5.22325224757,1.65312024382119,6.52906530946,1.87626379513502,14.9297960076,2.70335894820257,169
44443,2874,1117068,865025,102.784817091,4.63263764844597,6.25810909911,1.83387807863739,3.9664071755,1.37786069136835,13.6179979692,2.61139229793461,169
44443,2857,1249757,862959,79.8521812764,4.38017719146262,2.54312445496,0.933393425454797,5.31744204219,1.67099236858575,25.9706951916,3.25696879434217,169
44443,2864,1116708,864935,63.3267000875,4.14830704254671,7.49038761027,2.01362054655995,7.6550115138,2.03536053319735,16.0919865693,2.77832141946751,170
44443,2881,1113616,865153,201.548229198,5.30602870360545,9.17231659333,2.2161898817713,5.28854290066,1.66554276381887,14.7500766839,2.69124828168079,169
44443,2867,1113628,865156,174.475124087,5.16178217610514,7.13844473834,1.96549492886255,10.8817755158,2.38708941890407,19.2825062139,2.9591982710819,169
44443,2881,1054364,862866,88.0204621059,4.47756931137939,13.5880810294,2.60919301358641,12.3528009358,2.51388283378062,16.7920887722,2.8209078690813,169
44443,2860,1053560,863084,68.3744805293,4.22499966333559,6.42033223738,1.85946986673358,4.0332856363,1.39458133815392,16.7504821834,2.81842704492539,170
44443,2871,1115469,865060,300.090774435,5.70408501033767,4.35650266668,1.47166959480425,4.60783935899,1.52775906145562,25.8457898591,3.25214771957006,169
44443,2854,1054020,862994,68.4851587984,4.22661706191667,5.18061345371,1.64492347661657,4.63115445104,1.53280617849504,16.2482876503,2.78798752785722,169
44443,2673,1116848,864970,138.164987364,4.92844853165244,11.3811917394,2.43196214548233,14.0203086645,2.64050689737693,17.0305514072,2.8350088727294,170
44443,2878,1054492,862898,91.8219661847,4.51985155206055,8.75345031833,2.16944794473985,7.60168053961,2.02836934648095,17.8524315703,2.88213972137399,169
44443,2868,1053688,863116,83.4646784441,4.42442352971621,2.64427145033,0.972395583258926,3.18868027834,1.15960712534735,11.6659034573,2.45667035273574,170
44443,2675,1116464,864874,105.152239089,4.65540919615879,9.17113370094,2.2160609101359,10.8150161568,2.38093555332901,20.1159300516,3.00151204105173,170
44443,2673,1115597,865092,182.883945149,5.20885177215087,9.81063030847,2.28346652314116,12.526072626,2.52781228210653,17.29999541,2.85070623618578,169
44443,2876,1054148,863026,114.927069356,4.74429774767332,5.62569955189,1.72734530513827,9.0165321585,2.19905979878668,16.8770986557,2.82595759380816,170
44443,2866,1116976,865002,82.6709215176,4.41486792614331,7.03742738464,1.95124267506657,7.62387966669,2.03128538273967,14.9545331924,2.70501447744563,170
44443,2854,1054620,862930,103.826453549,4.64272078940919,8.22442559505,2.10710845774467,8.22442559505,2.10710845774467,16.8442562668,2.82400972431361,169
44443,2874,1116592,864906,80.8288602929,4.39233408359562,7.4611907857,2.0097150242253,5.6806793482,1.73707082913746,14.6680227946,2.68566980424387,170
44443,2879,1115725,865124,170.899105495,5.14107335602359,4.56018070476,1.51736225097796,4.30683733227,1.46020383713724,14.7361394996,2.69030294605338,169
44443,91,1054252,863052,62.0820991473,4.12845768888738,3.77615449373,1.32870616209934,3.69909011631,1.30808687489744,12.6578239917,2.53827552135045,170
44443,2862,1115341,865028,293.191761639,5.68082687152429,12.4733760844,2.52359645956907,11.9676986756,2.48221124340848,21.3227307389,3.05977367453375,169
44443,2873,1053892,862962,125.550203611,4.83270570735457,1.71731282383,0.540760757417054,3.27850630004,1.18738792234238,12.5676074835,2.53112266904454,169
44443,91,1116720,864938,127.312996282,4.84664859211983,9.58876963301,2.2605925837939,12.8691381917,2.55483205679407,14.5934344853,2.68057173478449,170
44443,2867,1116732,864941,144.469770689,4.97307028628316,8.29894424411,2.11612830720719,10.8211723967,2.38150462214175,18.5505812515,2.9205011228752,170
44443,2869,1113640,865159,165.888420881,5.111315398986,8.31350712789,2.11788155688531,16.2977664487,2.79102807073645,15.8038947382,2.76025641207391,169
44443,2860,1054376,862869,74.3791491023,4.30917564855921,10.096309174,2.31216992874518,8.49372041621,2.13932711590433,18.7903531849,2.93334360967767,169
44443,2882,1053572,863087,94.8316648901,4.5521033713175,3.31520599743,1.19851976271168,3.63093990195,1.28949154091819,15.9840289162,2.77159003097613,170
44443,2864,1115481,865063,91.1935429597,4.5129840936933,4.09964565943,1.41090054544618,4.09964565943,1.41090054544618,15.3736712228,2.73265638542443,169
44443,2870,1054032,862997,36.854533339,3.60697863247996,5.91072441838,1.7767683989283,7.23286014355,1.97863455179606,13.7657660797,2.62218479121956,170
44443,91,1116860,864973,70.7132454568,4.25863290269325,5.4481568715,1.69527736276086,5.36302942039,1.67952900579406,12.1306617842,2.49573627910995,170
44443,2880,1054504,862901,57.472956474,4.05131451497583,6.02048548535,1.79516790147604,7.50498875571,2.01556796684446,15.5460481368,2.74380646721389,169
44443,2675,1053700,863119,70.9811423411,4.26241424093359,9.48972184044,2.2502093013851,9.56880285577,2.25850810419906,16.8837967744,2.8263543912688,170
44443,2862,1116476,864877,137.549393451,4.92398307769892,6.6848941447,1.8998503756791,7.7404037465,2.04645384987165,18.4274384647,2.91384077475678,170
44443,2871,1115609,865095,322.845712049,5.77717453742628,5.02411575563,1.61424946943192,6.78696338918,1.91500362345041,24.7680092514,3.20955287092953,169
44443,2877,1054160,863029,84.1083303488,4.43210561497242,12.2989369783,2.5095128341151,11.8069794991,2.46869083958909,16.6445613773,2.81208351906067,170
44443,2870,1116988,865005,134.607160436,4.90236061368571,8.97183161526,2.19408984867756,5.98122107684,1.7886247405694,16.2724396943,2.78947286046891,170
44443,2856,1054632,862933,141.084613552,4.94935980650597,3.13395134854,1.14229462005456,5.09267094138,1.62780243583675,16.0223262694,2.77398314142281,169
44443,91,1116604,864909,92.5932077277,4.52821578828906,8.65397929199,2.15801924891677,7.77983996957,2.05153576851474,17.9198561097,2.88590937792191,170
44443,2674,1115737,865127,222.685277866,5.40575946460619,5.58951688688,1.72089285890268,8.0833013441,2.08980037127662,21.7561195751,3.07989507773517,169
44443,2856,1054264,863055,72.282439581,4.28058121696684,4.25491876638,1.44807567051055,5.29857808643,1.66743849898382,15.3739045993,2.73267156558051,170
44443,2882,1115353,865031,225.169800392,5.41685478599429,3.57658159055,1.27440748126569,3.31488049856,1.19842157428821,14.1318589675,2.648431749791,169
44443,2856,1053904,862965,87.6779010371,4.47366988401148,3.24839339217,1.17816053324415,2.53533142803,0.930324369337544,12.7558862473,2.54599283152417,169
44443,2853,1053916,862968,73.9026739825,4.30274901109521,6.82648689616,1.92081017758615,1.82568835595,0.60195709726192,16.3121285716,2.79190891526659,169
44443,2855,1116744,864944,117.934506685,4.77012944228734,16.208500835,2.78553584751016,18.0371522113,2.89243364248929,22.7334614276,3.12383791081059,170
44443,2862,1113652,865162,233.741938099,5.45421767815798,4.15452668749,1.42419850785723,3.64580913392,1.29357832544022,16.3637479732,2.79506839865302,169
44443,2864,1054388,862872,87.6153116463,4.47295577315115,5.57737104401,1.71871752630603,7.40993581561,2.00282177740948,17.4492036948,2.85929401407138,169
44443,2879,1053584,863090,59.3029303064,4.08265871973053,7.22533375422,1.97759342728728,7.22533375422,1.97759342728728,14.4908082515,2.67351453472864,170
44443,2865,1115493,865066,186.298931874,5.22735254422557,8.4279568138,2.13155437179497,9.1021933589,2.20851541293066,19.2578813195,2.95792039613943,169
44443,2859,1054044,863000,65.4202735194,4.18083220307673,5.62780791693,1.72772000877098,5.38832672897,1.68423489683022,15.566277217,2.74510685751391,170
44443,2675,1116872,864976,134.712817945,4.90314523809461,7.10848681384,1.96128939610702,7.96493100828,2.07504828146386,13.403351643,2.59550479829336,170
44443,2673,1054516,862904,116.38273686,4.75688421553562,5.32830638112,1.67303343554876,6.36215687297,1.85036745083025,15.865628702,2.76415505248824,169
44443,2674,1053712,863122,73.0489854838,4.29113025013039,3.2362725213,1.1744222111324,7.41974675615,2.00414492669793,16.1813626065,2.7838601235665,170
44443,2870,1116488,864880,106.095521458,4.66433983415412,9.14774988222,2.21350793453402,10.127865941,2.31529062884107,15.3959897571,2.7341070701251,170
44443,2859,1115621,865098,381.917200436,5.94520383232696,11.7950532572,2.46768022808471,12.3078816597,2.51023984250457,27.7354694346,3.32271207907515,169
44443,2860,1054172,863032,66.1183516602,4.19144634312302,9.9252176903,2.2950787598642,8.83176150408,2.178354485556,20.0607154164,2.99876344572636,170
44443,2870,1117000,865008,113.071228059,4.72801795693885,6.45529360246,1.86490050776615,6.89146208911,1.93028326702861,14.7861116975,2.69368834138069,170
44443,2863,1054644,862936,85.8493835426,4.45259440668404,6.45513324639,1.86487566643877,7.23286014355,1.97863455179606,16.2156058057,2.78597409988161,169
44443,2854,1116616,864912,86.2470533735,4.45721589154237,10.512982251,2.35261089830158,10.2565680498,2.32791828571549,17.9917297873,2.88991219605268,170
44443,2863,1114260,865130,100.390530484,4.60906788492097,11.2763972593,2.42271180314743,6.99311457939,1.94492603345665,16.7834749905,2.82039477080841,169
44443,2865,1053456,863058,2.64032477652,0.970901931000803,2.72320492646,1.00180946846549,4.06507402066,1.40243195209844,12.1557553239,2.49780274684112,170
44443,2675,1115365,865034,102.5198305,4.63005624815857,10.2698675415,2.32921412624288,9.65543102195,2.26752055724033,24.0069125864,3.1783418133102,169
44443,2854,1053928,862971,92.7550590896,4.52996224544043,6.79404051472,1.91604583302941,4.63230035094,1.53305358077213,16.8306912751,2.82320408134019,169
44443,2674,1116756,864947,194.59193603,5.27090473019854,11.0177977097,2.39951193889832,14.8960625035,2.70109691651812,30.0565521521,3.40308067888081,170
44443,2876,1113664,865165,199.853086178,5.29758252750995,2.53343372487,0.929575586077156,5.06686744973,1.62272276663513,19.1696485182,2.95332822189729,169
44443,2862,1054400,862875,158.534910625,5.06597482537362,8.33346154043,2.12027892093335,7.77255547521,2.05059900029552,12.8207100622,2.5510618370258,169
44443,2866,1053596,863093,73.8182652952,4.30160619820897,9.63690039676,2.26559952131299,7.83487837135,2.05858535192871,14.7295713381,2.68985712876799,170
44443,2882,1115505,865069,179.269922812,5.18889261869824,5.26730377254,1.66151861351822,4.9274777227,1.59482723901981,19.1576935598,2.95270438741571,169
44443,2880,1249758,863003,69.3213907665,4.23875352763663,5.78004317024,1.75441115155605,5.74072314867,1.747585186485,12.4251268149,2.51972077836119,170
44443,2876,1116884,864979,177.849025141,5.18093501702437,3.14339096103,1.14530214111673,3.6531300358,1.29558434416836,16.2691721362,2.78927203709679,170
44443,2879,1054528,862907,44.3119868561,3.79125522410908,3.97416922476,1.37981572620236,4.63653076222,1.53396640602962,12.0467004626,2.48879080190986,169
44443,2858,1053724,863125,123.263570837,4.81432491507229,6.48340033401,1.86924511563755,7.48084653924,2.01234595927791,16.3331816107,2.79319872025856,170
44443,2869,1116500,864883,62.5870253297,4.13655799352025,8.62922643593,2.15515486445317,13.7397391795,2.62029230404489,17.4260106667,2.85796395592299,170
44443,2882,1115633,865101,211.6588809,5.35497592639846,6.70742026425,1.90321441569574,10.4051006663,2.34229613459937,21.3691530214,3.06194843454467,169
44443,2879,1054184,863035,74.6844229478,4.31327154225185,7.91781848265,2.06911572377479,5.91836937087,1.77806096684442,15.2358022318,2.72364806820919,170
44443,2674,1117012,865011,89.6025841804,4.49538416086409,10.24655187,2.32694124606143,13.9650585971,2.63655839538547,21.8152394652,3.08260878360448,170
44443,2882,1054656,862939,63.5878217013,4.15242196932696,5.05174247227,1.61973322778713,5.1306759484,1.63523741432325,15.4709613213,2.73896480365624,169
44443,2867,1116628,864915,144.923364945,4.97620508508522,7.15987346551,1.96849230840159,9.03120403036,2.20068569523581,18.10308916,2.89608259553221,170
44443,2861,1114272,865133,277.368829837,5.62534813616352,4.62616078785,1.53172732063064,4.87849683083,1.5848371459459,20.1027714236,3.00085768733136,169
44443,2675,1054272,862843,122.924043506,4.81156663214916,7.24123566398,1.97979186365529,8.54303083953,2.14511584408103,17.248786076,2.84774176859532,169
44443,2873,1053468,863061,28.2347806059,3.34055457280596,2.49330936016,0.913610888362962,3.35038445272,1.20907510125829,11.9990512958,2.48482758797936,170
44443,2861,1115377,865037,207.528162926,5.33526705540553,10.2491141486,2.32719127732277,11.0690432805,2.40415231845999,20.3752389273,3.01432038555142,169
44443,2882,1053940,862974,84.3651339954,4.43515421193091,2.77301874941,1.01993652802802,2.29764410665,0.83188429652334,13.9443228542,2.63507246157848,169
44443,2881,1116768,864950,135.88106205,4.91177995934956,11.371412403,2.43110252194728,10.5352791381,2.35472954316522,20.7361049702,3.03187638237734,170
44443,2877,1113676,865168,102.962352516,4.63436341186134,7.6022804197,2.0284482575084,4.95800896937,1.60100424268155,12.6429228719,2.5370976018524,169
44443,2860,1054412,862878,115.908914013,4.75280465863064,6.82262404742,1.92024415554133,5.40965457014,1.68818524056849,14.5535856159,2.67783739734009,169
44443,2675,1053608,863096,57.3077621601,4.04843607981835,6.27084261392,1.83591073380055,5.95333159549,1.78395099486923,15.9152397986,2.76727712807892,170
44443,2877,1115517,865072,87.0864465861,4.46690126424289,4.51175490921,1.5066861929531,5.70353922486,1.74108689879363,13.1521911976,2.57658837573857,169
44443,2879,1054068,863006,34.4698282406,3.5400843976501,3.46088469234,1.2415242478139,4.16083889978,1.42571671254377,13.1435845619,2.57593377356322,170
44443,2868,1116896,864982,98.7245561113,4.59233371094888,11.3590493431,2.43001472520499,8.64275493493,2.15672139020098,18.8494369533,2.93648304359645,170
44443,2875,1054540,862910,53.5031063145,3.9797397141697,3.51208254407,1.25620917893346,2.69531916173,0.991516624707065,13.0273759483,2.56705298546075,169
44443,2881,1053736,863128,74.1882460789,4.3066057289852,10.1928322062,2.32168474838101,8.89850430704,2.18588320722644,14.0758159039,2.64445814065116,170
44443,2858,1116512,864886,77.8904919926,4.35530389141724,5.08050498117,1.62541066239209,5.34328972158,1.67584151601986,17.475185237,2.86078188817814,170
44443,2879,1115645,865104,181.03773972,5.19870551627165,6.61332819642,1.88908703643731,3.90016791071,1.36101960623701,18.4834044464,2.91687327253655,169
44443,2874,1054196,863038,64.4292484535,4.16556769853961,4.79867786827,1.56834043586173,3.79895331238,1.33472558468012,11.9767001796,2.48296311063876,170
44443,2864,1117024,865014,77.0753075184,4.34478296362348,9.57767611931,2.25943498628394,7.24572019461,1.98041097657549,14.5747245294,2.67928883184525,170
44443,2872,1053812,862942,176.67924209,5.17433589698627,9.18011220492,2.21703942731587,7.34408976394,1.99389587600221,19.9966791942,2.99556621947778,169
44443,2874,1116640,864918,83.9767109856,4.43053951023095,4.93871710567,1.59710560226469,6.09108443033,1.80682613324736,16.215454497,2.78596476878367,170
44443,2876,1114284,865136,243.297958672,5.49428685958576,5.08033255024,1.62537672209347,4.99704841007,1.60884742014184,24.6521054897,3.20486231224466,169
44443,2866,1054284,862846,103.953742986,4.64394602121709,9.70745924404,2.2728945842157,8.89850430704,2.18588320722644,14.3993978787,2.66718639172856,169
44443,2675,1053480,863064,67.1353927996,4.20671136839904,14.20982305,2.65393348953324,16.3774231762,2.79590375079928,23.361912472,3.15110702412945,170
44443,2868,1115389,865040,120.882869352,4.79482205487667,4.39355871747,1.48013954048719,3.90538552664,1.36235650483081,15.6215421066,2.74865086595326,169
45985,2674,1078218,861797,4.15052298411,1.42323434657019,2.93922932248,1.07814741177627,4.38814518567,1.47890662884602,5.02980792509,1.61538179751575,170
45985,2673,1077962,861733,34.5395857728,3.54210607996567,2.60860690283,0.958816325132405,3.46455604282,1.24258449826273,7.76468148421,2.04958543634014,169
45985,2675,1078090,861765,20.2304806789,3.00719041159436,6.22666649512,1.82884111658227,8.28847659285,2.1148661878274,9.01011012705,2.1983472943036,170
45985,2674,1078230,861800,7.8861752325,2.06511125591614,0.333136560671,-1.09920278096137,0.749557261511,-0.288272564743377,9.11961334838,2.21042740717654,170
45985,2673,1077974,861736,7.77898450118,2.05142580283031,1.80734670003,0.591859858192524,2.54671580459,0.934804609320247,4.02545401371,1.39263770294653,169
45985,2675,1078102,861768,3.13612604862,1.14298829575566,4.26300796555,1.44997500631288,6.15320961065,1.81697383359286,10.4363261043,2.34529261480275,170
45985,2674,1078242,861803,20.5307645759,3.02192447222243,1.96317122828,0.674561139345519,2.5240772935,0.925875567625293,6.91116401791,1.93313807770421,169
45985,2673,1077986,861739,20.7120824695,3.03071722416688,2.8921718988,1.06200774194915,3.05743886444,1.11757759310209,6.69331210865,1.90110883513196,169
45985,2675,1078114,861771,8.12611971219,2.09508352945185,4.90355318759,1.58996008265386,6.76771390353,1.91216334947338,8.34819798878,2.12204570584555,170
