Culture_ID,Plant_ID,Subspecies,55_12,69_12,55_810,69_810,188,190,191
58243,1214036,[St.Kormoran.n].119,99.8,,4.7729,1.220,,1.95296796979,0.194906203385
58243,1214037,[St.Kormoran.n].120,121.34,,3.3335,0.692,,1.47276620519,0.178705451338
58243,1214038,[St.Kormoran.n].121,132.8,,2.4328,0.874,,2.98943823413,0.396997397493
58243,1214039,[St.Kormoran.n].122,101.7,,3.0778,0.820,,2.0611106914,0.209614957316
58243,1214040,[St.Kormoran.n].123,107.6,,2.2787,0.527,,1.70959216615,0.183952117077
58243,1214041,[St.Kormoran.n].124,213.0,,3.1327,0.862,,2.1484900083,0.457628371768
58243,1214042,[St.Kormoran.n].125,224.5,,3.2973,0.862,,2.01113015225,0.451498719179
58243,1214043,[St.Kormoran.n].126,44.0,,2.7408,0.495,,1.20291203152,0.052928129387
58243,1214044,[St.Kormoran.n].127,355.7,,2.9142,0.667,,1.68566280763,0.599590260675
58243,1214045,[St.Kormoran.n].128,118.5,,2.4569,0.521,,1.51742842729,0.179815268633
58243,1214046,[St.Kormoran.n].129,101.1,,3.1219,0.882,,2.22207260098,0.224651539959
58243,1214049,[St.Logo.n].120,35.4,,3.0149,1.112,,3.08521787223,0.109216712677
58243,1214050,[St.Logo.n].121,60.3,,3.5986,1.009,,2.20073817096,0.132704511709
58243,1214051,[St.Logo.n].122,13.7,,2.2554,0.607,,2.08818861311,0.0286081839996
58243,1214053,[St.Logo.n].124,95.1,,2.4199,0.680,,2.20690347246,0.209876520231
58243,1214055,[St.Logo.n].126,3.9,,2.0263,0.458,,1.65714735281,0.00646287467596
58243,1214056,[St.Logo.n].127,47.5,,2.0340,0.640,,2.5433793412,0.120810518707
58243,1214059,[St.D.n].1.944,160.4,,3.2031,0.696,,1.56976500796,0.251790307277
58243,1214060,[St.D.n].1.945,147.4,,3.0607,0.699,,1.68066128957,0.247729474083
58243,1214061,[St.D.n].1.946,278.5,,2.8933,0.585,,1.41878269485,0.395130980515
58243,1214062,[St.D.n].1.947,292.5,,2.9930,0.746,,1.88935245907,0.552635594278
58243,1214063,[St.D.n].1.948,165.7,,2.2210,0.437,,1.36445217019,0.226089724601
58243,1214064,[St.D.n].1.949,85.6,,3.0813,0.629,,1.43821618505,0.12311130544
58243,1214065,[St.D.n].1.950,353.2,,2.9614,0.725,,1.84503640778,0.651666859228
58243,1214066,[St.D.n].1.951,346.7,,2.6483,0.652,,1.85882672696,0.644455226236
58243,1214067,[St.D.n].1.952,387.7,,2.1223,0.314,,0.876396928332,0.339779089114
58243,1214068,[St.D.n].1.953,315.7,,2.4547,0.420,,1.10787338127,0.349755626466
58243,1214069,[St.D.n].1.954,151.8,,2.6655,0.616,,1.70788106734,0.259256346023
58243,1214070,[St.D.n].1.955,143.4,,2.6056,0.541,,1.47316720602,0.211252177343
58243,1214071,[St.Sommergold.n].118,91.8,,2.5110,0.683,,2.11690185982,0.194331590731
58243,1214072,[St.Sommergold.n].119,55.8,,3.3009,0.977,,2.35666884274,0.131502121425
58243,1214073,[St.Sommergold.n].120,275.9,,2.5116,0.705,,2.20384563306,0.608041010162
58243,1214074,[St.Sommergold.n].121,151.1,,2.5588,0.768,,2.39827690949,0.362379641024
58243,1214075,[St.Sommergold.n].122,85.0,,3.1489,0.867,,2.15021243704,0.182768057149
58243,1214076,[St.Sommergold.n].123,49.4,,2.2531,0.761,,2.77443868315,0.137057270947
58243,1214077,[St.Sommergold.n].124,105.2,,3.2456,0.632,,1.34412166379,0.141401599031
58243,1214078,[St.Sommergold.n].125,166.4,,2.5653,0.547,,1.52917421393,0.254454589198
58243,1214079,[St.Sommergold.n].126,182.0,,3.0199,0.724,,1.79430037849,0.326562668885
58243,1214080,[St.Sommergold.n].127,176.5,,2.9380,0.796,,2.10619607216,0.371743606736
58243,1214081,[St.Sommergold.n].128,21.7,,2.4444,0.613,,1.9046428686,0.0413307502486
58243,1214082,[St.Sommergold.n].129,31.5,,2.8380,0.724,,1.94796231853,0.0613608130338
58243,1214083,[St.Maxilla.n].118,50.6,,2.5911,0.713,,2.14859706572,0.108719011526
58243,1214084,[St.Maxilla.n].119,58.7,,3.4506,0.951,,2.1529124274,0.126375959489
58243,1214085,[St.Maxilla.n].120,280.9,,2.8811,0.767,,2.05904764048,0.578386482212
58243,1214086,[St.Maxilla.n].121,116.43,,3.0532,0.866,,2.23323840037,0.260015946955
58243,1214087,[St.Maxilla.n].122,50.4,,2.8936,0.841,,2.30328415538,0.116085521431
58243,1214088,[St.Maxilla.n].123,95.8,,2.5386,0.680,,2.07551177105,0.198834027667
58243,1214089,[St.Maxilla.n].124,166.4,,3.3522,1.002,,2.38595179703,0.397022379026
58243,1214090,[St.Maxilla.n].125,222.0,,3.0307,0.899,,2.3631814132,0.524626273731
58243,1214091,[St.Maxilla.n].126,266.2,,1.9951,0.615,,2.47942225302,0.660022203754
58243,1214092,[St.Maxilla.n].127,174.6,,2.5820,0.766,,2.36356248644,0.412678010133
